"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2"
5290,"Carduelis tristis",5260,"Leucosticte australis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5290,"Carduelis tristis",5300,"Carduelis psaltria",-0.00811108590418649,0.458918382810903,0.0128226454959248
5290,"Carduelis tristis",5170,"Carpodacus purpureus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5290,"Carduelis tristis",5240,"Leucosticte tephrocotis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5290,"Carduelis tristis",5220,"Loxia leucoptera",-0.00811108590418649,0.458918382810903,0.0128226454959248
5300,"Carduelis psaltria",5330,"Carduelis pinus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5300,"Carduelis psaltria",5190,"Carpodacus mexicanus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5330,"Carduelis pinus",5210,"Loxia curvirostra",-0.00811108590418649,0.458918382810903,0.0128226454959248
5330,"Carduelis pinus",5300,"Carduelis psaltria",-0.00811108590418649,0.458918382810903,0.0128226454959248
5380,"Calcarius ornatus",5390,"Rhynchophanes mccownii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5380,"Calcarius ornatus",6050,"Calamospiza melanocorys",-0.00811108590418649,0.458918382810903,0.0128226454959248
5400,"Pooecetes gramineus",5810,"Melospiza melodia",-0.00811108590418649,0.458918382810903,0.0128226454959248
5400,"Pooecetes gramineus",5620,"Spizella breweri",-0.00811108590418649,0.458918382810903,0.0128226454959248
5400,"Pooecetes gramineus",7000,"Anthus spragueii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5860,"Arremonops rufivirgatus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5500,"Ammodramus maritimus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5920,"Melozone aberti",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5800,"Aimophila ruficeps",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5520,"Chondestes grammacus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5911,"Melozone crissalis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5390,"Rhynchophanes mccownii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5460,"Ammodramus savannarum",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5530,"Zonotrichia querula",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5610,"Spizella pallida",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5340,"Plectrophenax nivalis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5650,"Spizella atrogularis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5380,"Calcarius ornatus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5830,"Melospiza lincolnii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5400,"Pooecetes gramineus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5810,"Melospiza melodia",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5740,"Amphispiza belli",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5760,"Peucaea botterii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5780,"Peucaea cassinii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5480,"Ammodramus leconteii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5900,"Pipilo chlorurus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5840,"Melospiza georgiana",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5590,"Spizella arborea",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5870,"Pipilo erythrophthalmus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5470,"Ammodramus henslowii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5790,"Peucaea carpalis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5630,"Spizella pusilla",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5880,"Pipilo maculatus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",6032,"Tiaris olivaceus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5491,"Ammodramus nelsoni",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5490,"Ammodramus caudacutus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5600,"Spizella passerina",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5580,"Zonotrichia albicollis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5570,"Zonotrichia atricapilla",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5370,"Calcarius pictus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5620,"Spizella breweri",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5540,"Zonotrichia leucophrys",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5910,"Melozone fuscus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",6050,"Calamospiza melanocorys",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5742,"Aimophila quinquestriata",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5850,"Passerella iliaca",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5730,"Amphispiza bilineata",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5450,"Ammodramus bairdii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5360,"Calcarius lapponicus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5750,"Peucaea aestivalis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5420,"Passerculus sandwichensis",5677,"Junco hyemalis",-0.00811108590418649,0.458918382810903,0.0128226454959248
5450,"Ammodramus bairdii",5460,"Ammodramus savannarum",-0.00811108590418649,0.458918382810903,0.0128226454959248
5450,"Ammodramus bairdii",5520,"Chondestes grammacus",-0.00811108590418649,0.458918382810903,0.0128226454959248
5460,"Ammodramus savannarum",5450,"Ammodramus bairdii",-0.00811108590418649,0.458918382810903,0.0128226454959248
5460,"Ammodramus savannarum",5600,"Spizella passerina",-0.00811108590418649,0.458918382810903,0.0128226454959248
5480,"Ammodramus leconteii",5600,"Spizella passerina",-0.0165017803097933,0.652844674126682,0.00384634953668495
5480,"Ammodramus leconteii",5420,"Passerculus sandwichensis",0.00442894209723107,0.722664702517228,0.00239613183714516
5491,"Ammodramus nelsoni",5600,"Spizella passerina",-0.0270423361118999,0.58579457156306,0.0115755124863417
5491,"Ammodramus nelsoni",5480,"Ammodramus leconteii",-0.0270423361118999,0.58579457156306,0.0115755124863417
5520,"Chondestes grammacus",5600,"Spizella passerina",-0.0270423361118999,0.58579457156306,0.0115755124863417
5520,"Chondestes grammacus",5450,"Ammodramus bairdii",-0.0270423361118999,0.58579457156306,0.0115755124863417
5520,"Chondestes grammacus",5620,"Spizella breweri",-0.0270423361118999,0.58579457156306,0.0115755124863417
5540,"Zonotrichia leucophrys",5850,"Passerella iliaca",-0.0270423361118999,0.58579457156306,0.0115755124863417
5540,"Zonotrichia leucophrys",5830,"Melospiza lincolnii",-0.0270423361118999,0.58579457156306,0.0115755124863417
5540,"Zonotrichia leucophrys",5570,"Zonotrichia atricapilla",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5570,"Zonotrichia atricapilla",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5530,"Zonotrichia querula",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5540,"Zonotrichia leucophrys",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5780,"Peucaea cassinii",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5470,"Ammodramus henslowii",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5700,"Junco phaeonotus",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5800,"Aimophila ruficeps",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5390,"Rhynchophanes mccownii",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5840,"Melospiza georgiana",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5630,"Spizella pusilla",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",6020,"Sporophila torqueola",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5650,"Spizella atrogularis",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5520,"Chondestes grammacus",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5730,"Amphispiza bilineata",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5860,"Arremonops rufivirgatus",-0.0270423361118999,0.58579457156306,0.0115755124863417
5580,"Zonotrichia albicollis",5600,"Spizella passerina",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5590,"Spizella arborea",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",6050,"Calamospiza melanocorys",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5370,"Calcarius pictus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5920,"Melozone aberti",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5490,"Ammodramus caudacutus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5360,"Calcarius lapponicus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5610,"Spizella pallida",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5340,"Plectrophenax nivalis",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5500,"Ammodramus maritimus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5850,"Passerella iliaca",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5911,"Melozone crissalis",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5380,"Calcarius ornatus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5880,"Pipilo maculatus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5750,"Peucaea aestivalis",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5677,"Junco hyemalis",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5870,"Pipilo erythrophthalmus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5830,"Melospiza lincolnii",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5480,"Ammodramus leconteii",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5900,"Pipilo chlorurus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5910,"Melozone fuscus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5740,"Amphispiza belli",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5400,"Pooecetes gramineus",-0.0201972524963701,0.484643988221205,0.00362457812486095
5580,"Zonotrichia albicollis",5420,"Passerculus sandwichensis",-0.0470153433246511,0.0024081023520973,0.0661761837609478
5580,"Zonotrichia albicollis",5620,"Spizella breweri",-0.0470153433246511,0.0024081023520973,0.0661761837609478
5580,"Zonotrichia albicollis",5450,"Ammodramus bairdii",-0.0470153433246511,0.0024081023520973,0.0661761837609478
5580,"Zonotrichia albicollis",5491,"Ammodramus nelsoni",-0.0470153433246511,0.0024081023520973,0.0661761837609478
5580,"Zonotrichia albicollis",5460,"Ammodramus savannarum",-0.0470153433246511,0.0024081023520973,0.0661761837609478
5580,"Zonotrichia albicollis",5810,"Melospiza melodia",-0.039050587373706,0.00877455447069987,0.0497813243015715
5590,"Spizella arborea",5500,"Ammodramus maritimus",-0.039050587373706,0.00877455447069987,0.0497813243015715
5590,"Spizella arborea",5630,"Spizella pusilla",-0.039050587373706,0.00877455447069987,0.0497813243015715
5590,"Spizella arborea",5677,"Junco hyemalis",-0.039050587373706,0.00877455447069987,0.0497813243015715
5590,"Spizella arborea",5850,"Passerella iliaca",0.0159085474319042,0.746148358263454,0.0109550231144322
5590,"Spizella arborea",5540,"Zonotrichia leucophrys",0.0963044865746011,0.0209477335800303,0.428245906745096
5590,"Spizella arborea",5370,"Calcarius pictus",0.0963044865746011,0.0209477335800303,0.428245906745096
5590,"Spizella arborea",5420,"Passerculus sandwichensis",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5840,"Melospiza georgiana",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5600,"Spizella passerina",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5390,"Rhynchophanes mccownii",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5830,"Melospiza lincolnii",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5580,"Zonotrichia albicollis",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5490,"Ammodramus caudacutus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5480,"Ammodramus leconteii",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5810,"Melospiza melodia",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5360,"Calcarius lapponicus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",6050,"Calamospiza melanocorys",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5400,"Pooecetes gramineus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5380,"Calcarius ornatus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5910,"Melozone fuscus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5880,"Pipilo maculatus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5570,"Zonotrichia atricapilla",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5870,"Pipilo erythrophthalmus",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5740,"Amphispiza belli",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5742,"Aimophila quinquestriata",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5530,"Zonotrichia querula",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5340,"Plectrophenax nivalis",0.0603343733749611,0.0402850690697229,0.356778364935318
5590,"Spizella arborea",5491,"Ammodramus nelsoni",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5760,"Peucaea botterii",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5620,"Spizella breweri",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5677,"Junco hyemalis",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5370,"Calcarius pictus",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5450,"Ammodramus bairdii",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5580,"Zonotrichia albicollis",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",6050,"Calamospiza melanocorys",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5540,"Zonotrichia leucophrys",0.0603343733749611,0.0402850690697229,0.356778364935318
5600,"Spizella passerina",5850,"Passerella iliaca",0.0603343733749611,0.0402850690697229,0.356778364935318
