"CompAOU","focalAOU","Competitor","Focal","CompSciName","FocalSciName","Family","FocalMass","CompMass","focalcat","compcat"
4570,4540,"Say's Phoebe","Ash-throated Flycatcher","Sayornis saya","Myiarchus cinerascens","Tyrannidae",27,21,"Myiarchus_cinerascens","Sayornis_saya"
4570,4560,"Say's Phoebe","Eastern Phoebe","Sayornis saya","Sayornis phoebe","Tyrannidae",20,21,"Sayornis_phoebe","Sayornis_saya"
4570,4610,"Say's Phoebe","Eastern Wood-Pewee","Sayornis saya","Contopus virens","Tyrannidae",14,21,"Contopus_virens","Sayornis_saya"
4580,4710,"Black Phoebe","Vermilion Flycatcher","Sayornis nigricans","Pyrocephalus rubinus","Tyrannidae",14,19,"Pyrocephalus_rubinus","Sayornis_nigricans"
4580,4610,"Black Phoebe","Eastern Wood-Pewee","Sayornis nigricans","Contopus virens","Tyrannidae",14,19,"Contopus_virens","Sayornis_nigricans"
4580,4620,"Black Phoebe","Western Wood-Pewee","Sayornis nigricans","Contopus sordidulus","Tyrannidae",13,19,"Contopus_sordidulus","Sayornis_nigricans"
4580,4520,"Black Phoebe","Great Crested Flycatcher","Sayornis nigricans","Myiarchus crinitus","Tyrannidae",34,19,"Myiarchus_crinitus","Sayornis_nigricans"
4580,4641,"Black Phoebe","Pacific-slope Flycatcher","Sayornis nigricans","Empidonax difficilis","Tyrannidae",10,19,"Empidonax_difficilis","Sayornis_nigricans"
4580,4560,"Black Phoebe","Eastern Phoebe","Sayornis nigricans","Sayornis phoebe","Tyrannidae",20,19,"Sayornis_phoebe","Sayornis_nigricans"
4590,4430,"Olive-sided Flycatcher","Scissor-tailed Flycatcher","Contopus cooperi","Tyrannus forficatus","Tyrannidae",43,32,"Tyrannus_forficatus","Contopus_cooperi"
4590,4470,"Olive-sided Flycatcher","Western Kingbird","Contopus cooperi","Tyrannus verticalis","Tyrannidae",40,32,"Tyrannus_verticalis","Contopus_cooperi"
4590,4440,"Olive-sided Flycatcher","Eastern Kingbird","Contopus cooperi","Tyrannus tyrannus","Tyrannidae",44,32,"Tyrannus_tyrannus","Contopus_cooperi"
4590,4520,"Olive-sided Flycatcher","Great Crested Flycatcher","Contopus cooperi","Myiarchus crinitus","Tyrannidae",34,32,"Myiarchus_crinitus","Contopus_cooperi"
4590,4560,"Olive-sided Flycatcher","Eastern Phoebe","Contopus cooperi","Sayornis phoebe","Tyrannidae",20,32,"Sayornis_phoebe","Contopus_cooperi"
4600,4470,"Greater Pewee","Western Kingbird","Contopus pertinax","Tyrannus verticalis","Tyrannidae",40,27,"Tyrannus_verticalis","Contopus_pertinax"
4610,4560,"Eastern Wood-Pewee","Eastern Phoebe","Contopus virens","Sayornis phoebe","Tyrannidae",20,14,"Sayornis_phoebe","Contopus_virens"
4610,4670,"Eastern Wood-Pewee","Least Flycatcher","Contopus virens","Empidonax minimus","Tyrannidae",10,14,"Empidonax_minimus","Contopus_virens"
4610,4620,"Eastern Wood-Pewee","Western Wood-Pewee","Contopus virens","Contopus sordidulus","Tyrannidae",13,14,"Contopus_sordidulus","Contopus_virens"
4610,4650,"Eastern Wood-Pewee","Acadian Flycatcher","Contopus virens","Empidonax virescens","Tyrannidae",13,14,"Empidonax_virescens","Contopus_virens"
4620,4641,"Western Wood-Pewee","Pacific-slope Flycatcher","Contopus sordidulus","Empidonax difficilis","Tyrannidae",10,13,"Empidonax_difficilis","Contopus_sordidulus"
4620,4661,"Western Wood-Pewee","Alder Flycatcher","Contopus sordidulus","Empidonax alnorum","Tyrannidae",13,13,"Empidonax_alnorum","Contopus_sordidulus"
4620,4560,"Western Wood-Pewee","Eastern Phoebe","Contopus sordidulus","Sayornis phoebe","Tyrannidae",20,13,"Sayornis_phoebe","Contopus_sordidulus"
4620,4670,"Western Wood-Pewee","Least Flycatcher","Contopus sordidulus","Empidonax minimus","Tyrannidae",10,13,"Empidonax_minimus","Contopus_sordidulus"
4620,4610,"Western Wood-Pewee","Eastern Wood-Pewee","Contopus sordidulus","Contopus virens","Tyrannidae",14,13,"Contopus_virens","Contopus_sordidulus"
4630,4661,"Yellow-bellied Flycatcher","Alder Flycatcher","Empidonax flaviventris","Empidonax alnorum","Tyrannidae",13,12,"Empidonax_alnorum","Empidonax_flaviventris"
4630,4620,"Yellow-bellied Flycatcher","Western Wood-Pewee","Empidonax flaviventris","Contopus sordidulus","Tyrannidae",13,12,"Contopus_sordidulus","Empidonax_flaviventris"
4630,4560,"Yellow-bellied Flycatcher","Eastern Phoebe","Empidonax flaviventris","Sayornis phoebe","Tyrannidae",20,12,"Sayornis_phoebe","Empidonax_flaviventris"
4630,4650,"Yellow-bellied Flycatcher","Acadian Flycatcher","Empidonax flaviventris","Empidonax virescens","Tyrannidae",13,12,"Empidonax_virescens","Empidonax_flaviventris"
4630,4610,"Yellow-bellied Flycatcher","Eastern Wood-Pewee","Empidonax flaviventris","Contopus virens","Tyrannidae",14,12,"Contopus_virens","Empidonax_flaviventris"
4630,4670,"Yellow-bellied Flycatcher","Least Flycatcher","Empidonax flaviventris","Empidonax minimus","Tyrannidae",10,12,"Empidonax_minimus","Empidonax_flaviventris"
4630,4641,"Yellow-bellied Flycatcher","Pacific-slope Flycatcher","Empidonax flaviventris","Empidonax difficilis","Tyrannidae",10,12,"Empidonax_difficilis","Empidonax_flaviventris"
4640,4620,"Cordilleran Flycatcher","Western Wood-Pewee","Empidonax occidentalis","Contopus sordidulus","Tyrannidae",13,10,"Contopus_sordidulus","Empidonax_occidentalis"
4640,4670,"Cordilleran Flycatcher","Least Flycatcher","Empidonax occidentalis","Empidonax minimus","Tyrannidae",10,10,"Empidonax_minimus","Empidonax_occidentalis"
4640,4691,"Cordilleran Flycatcher","Gray Flycatcher","Empidonax occidentalis","Empidonax wrightii","Tyrannidae",13,10,"Empidonax_wrightii","Empidonax_occidentalis"
4640,4641,"Cordilleran Flycatcher","Pacific-slope Flycatcher","Empidonax occidentalis","Empidonax difficilis","Tyrannidae",10,10,"Empidonax_difficilis","Empidonax_occidentalis"
4640,4680,"Cordilleran Flycatcher","Hammond's Flycatcher","Empidonax occidentalis","Empidonax hammondii","Tyrannidae",10,10,"Empidonax_hammondii","Empidonax_occidentalis"
4640,4560,"Cordilleran Flycatcher","Eastern Phoebe","Empidonax occidentalis","Sayornis phoebe","Tyrannidae",20,10,"Sayornis_phoebe","Empidonax_occidentalis"
4641,4620,"Pacific-slope Flycatcher","Western Wood-Pewee","Empidonax difficilis","Contopus sordidulus","Tyrannidae",13,10,"Contopus_sordidulus","Empidonax_difficilis"
4641,4670,"Pacific-slope Flycatcher","Least Flycatcher","Empidonax difficilis","Empidonax minimus","Tyrannidae",10,10,"Empidonax_minimus","Empidonax_difficilis"
4650,4670,"Acadian Flycatcher","Least Flycatcher","Empidonax virescens","Empidonax minimus","Tyrannidae",10,13,"Empidonax_minimus","Empidonax_virescens"
4650,4661,"Acadian Flycatcher","Alder Flycatcher","Empidonax virescens","Empidonax alnorum","Tyrannidae",13,13,"Empidonax_alnorum","Empidonax_virescens"
4650,4560,"Acadian Flycatcher","Eastern Phoebe","Empidonax virescens","Sayornis phoebe","Tyrannidae",20,13,"Sayornis_phoebe","Empidonax_virescens"
4650,4610,"Acadian Flycatcher","Eastern Wood-Pewee","Empidonax virescens","Contopus virens","Tyrannidae",14,13,"Contopus_virens","Empidonax_virescens"
4660,4610,"Willow Flycatcher","Eastern Wood-Pewee","Empidonax traillii","Contopus virens","Tyrannidae",14,13.25,"Contopus_virens","Empidonax_traillii"
4660,4670,"Willow Flycatcher","Least Flycatcher","Empidonax traillii","Empidonax minimus","Tyrannidae",10,13.25,"Empidonax_minimus","Empidonax_traillii"
4660,4620,"Willow Flycatcher","Western Wood-Pewee","Empidonax traillii","Contopus sordidulus","Tyrannidae",13,13.25,"Contopus_sordidulus","Empidonax_traillii"
4660,4641,"Willow Flycatcher","Pacific-slope Flycatcher","Empidonax traillii","Empidonax difficilis","Tyrannidae",10,13.25,"Empidonax_difficilis","Empidonax_traillii"
4660,4650,"Willow Flycatcher","Acadian Flycatcher","Empidonax traillii","Empidonax virescens","Tyrannidae",13,13.25,"Empidonax_virescens","Empidonax_traillii"
4660,4661,"Willow Flycatcher","Alder Flycatcher","Empidonax traillii","Empidonax alnorum","Tyrannidae",13,13.25,"Empidonax_alnorum","Empidonax_traillii"
4660,4560,"Willow Flycatcher","Eastern Phoebe","Empidonax traillii","Sayornis phoebe","Tyrannidae",20,13.25,"Sayornis_phoebe","Empidonax_traillii"
4661,4660,"Alder Flycatcher","Willow Flycatcher","Empidonax alnorum","Empidonax traillii","Tyrannidae",13.25,13,"Empidonax_traillii","Empidonax_alnorum"
4661,4620,"Alder Flycatcher","Western Wood-Pewee","Empidonax alnorum","Contopus sordidulus","Tyrannidae",13,13,"Contopus_sordidulus","Empidonax_alnorum"
4661,4650,"Alder Flycatcher","Acadian Flycatcher","Empidonax alnorum","Empidonax virescens","Tyrannidae",13,13,"Empidonax_virescens","Empidonax_alnorum"
4661,4560,"Alder Flycatcher","Eastern Phoebe","Empidonax alnorum","Sayornis phoebe","Tyrannidae",20,13,"Sayornis_phoebe","Empidonax_alnorum"
4661,4641,"Alder Flycatcher","Pacific-slope Flycatcher","Empidonax alnorum","Empidonax difficilis","Tyrannidae",10,13,"Empidonax_difficilis","Empidonax_alnorum"
4661,4610,"Alder Flycatcher","Eastern Wood-Pewee","Empidonax alnorum","Contopus virens","Tyrannidae",14,13,"Contopus_virens","Empidonax_alnorum"
4661,4670,"Alder Flycatcher","Least Flycatcher","Empidonax alnorum","Empidonax minimus","Tyrannidae",10,13,"Empidonax_minimus","Empidonax_alnorum"
4670,4650,"Least Flycatcher","Acadian Flycatcher","Empidonax minimus","Empidonax virescens","Tyrannidae",13,10,"Empidonax_virescens","Empidonax_minimus"
4670,4641,"Least Flycatcher","Pacific-slope Flycatcher","Empidonax minimus","Empidonax difficilis","Tyrannidae",10,10,"Empidonax_difficilis","Empidonax_minimus"
4670,4661,"Least Flycatcher","Alder Flycatcher","Empidonax minimus","Empidonax alnorum","Tyrannidae",13,10,"Empidonax_alnorum","Empidonax_minimus"
4670,4560,"Least Flycatcher","Eastern Phoebe","Empidonax minimus","Sayornis phoebe","Tyrannidae",20,10,"Sayornis_phoebe","Empidonax_minimus"
4670,6870,"Least Flycatcher","American Redstart","Empidonax minimus","Setophaga ruticilla","Parulidae",9,10,"Setophaga_ruticilla","Empidonax_minimus"
4670,4620,"Least Flycatcher","Western Wood-Pewee","Empidonax minimus","Contopus sordidulus","Tyrannidae",13,10,"Contopus_sordidulus","Empidonax_minimus"
4670,4610,"Least Flycatcher","Eastern Wood-Pewee","Empidonax minimus","Contopus virens","Tyrannidae",14,10,"Contopus_virens","Empidonax_minimus"
4680,4670,"Hammond's Flycatcher","Least Flycatcher","Empidonax hammondii","Empidonax minimus","Tyrannidae",10,10,"Empidonax_minimus","Empidonax_hammondii"
4680,4640,"Hammond's Flycatcher","Cordilleran Flycatcher","Empidonax hammondii","Empidonax occidentalis","Tyrannidae",10,10,"Empidonax_occidentalis","Empidonax_hammondii"
4680,4560,"Hammond's Flycatcher","Eastern Phoebe","Empidonax hammondii","Sayornis phoebe","Tyrannidae",20,10,"Sayornis_phoebe","Empidonax_hammondii"
4680,4620,"Hammond's Flycatcher","Western Wood-Pewee","Empidonax hammondii","Contopus sordidulus","Tyrannidae",13,10,"Contopus_sordidulus","Empidonax_hammondii"
4680,4641,"Hammond's Flycatcher","Pacific-slope Flycatcher","Empidonax hammondii","Empidonax difficilis","Tyrannidae",10,10,"Empidonax_difficilis","Empidonax_hammondii"
4680,4690,"Hammond's Flycatcher","Dusky Flycatcher","Empidonax hammondii","Empidonax oberholseri","Tyrannidae",10,10,"Empidonax_oberholseri","Empidonax_hammondii"
4690,4680,"Dusky Flycatcher","Hammond's Flycatcher","Empidonax oberholseri","Empidonax hammondii","Tyrannidae",10,10,"Empidonax_hammondii","Empidonax_oberholseri"
4690,4620,"Dusky Flycatcher","Western Wood-Pewee","Empidonax oberholseri","Contopus sordidulus","Tyrannidae",13,10,"Contopus_sordidulus","Empidonax_oberholseri"
4690,4641,"Dusky Flycatcher","Pacific-slope Flycatcher","Empidonax oberholseri","Empidonax difficilis","Tyrannidae",10,10,"Empidonax_difficilis","Empidonax_oberholseri"
4690,4691,"Dusky Flycatcher","Gray Flycatcher","Empidonax oberholseri","Empidonax wrightii","Tyrannidae",13,10,"Empidonax_wrightii","Empidonax_oberholseri"
4690,4670,"Dusky Flycatcher","Least Flycatcher","Empidonax oberholseri","Empidonax minimus","Tyrannidae",10,10,"Empidonax_minimus","Empidonax_oberholseri"
4691,4641,"Gray Flycatcher","Pacific-slope Flycatcher","Empidonax wrightii","Empidonax difficilis","Tyrannidae",10,13,"Empidonax_difficilis","Empidonax_wrightii"
4691,4690,"Gray Flycatcher","Dusky Flycatcher","Empidonax wrightii","Empidonax oberholseri","Tyrannidae",10,13,"Empidonax_oberholseri","Empidonax_wrightii"
4691,4640,"Gray Flycatcher","Cordilleran Flycatcher","Empidonax wrightii","Empidonax occidentalis","Tyrannidae",10,13,"Empidonax_occidentalis","Empidonax_wrightii"
4691,4620,"Gray Flycatcher","Western Wood-Pewee","Empidonax wrightii","Contopus sordidulus","Tyrannidae",13,13,"Contopus_sordidulus","Empidonax_wrightii"
4700,4620,"Buff-breasted Flycatcher","Western Wood-Pewee","Empidonax fulvifrons","Contopus sordidulus","Tyrannidae",13,8,"Contopus_sordidulus","Empidonax_fulvifrons"
4710,4641,"Vermilion Flycatcher","Pacific-slope Flycatcher","Pyrocephalus rubinus","Empidonax difficilis","Tyrannidae",10,14,"Empidonax_difficilis","Pyrocephalus_rubinus"
4710,4580,"Vermilion Flycatcher","Black Phoebe","Pyrocephalus rubinus","Sayornis nigricans","Tyrannidae",19,14,"Sayornis_nigricans","Pyrocephalus_rubinus"
4710,4610,"Vermilion Flycatcher","Eastern Wood-Pewee","Pyrocephalus rubinus","Contopus virens","Tyrannidae",14,14,"Contopus_virens","Pyrocephalus_rubinus"
4710,4620,"Vermilion Flycatcher","Western Wood-Pewee","Pyrocephalus rubinus","Contopus sordidulus","Tyrannidae",13,14,"Contopus_sordidulus","Pyrocephalus_rubinus"
4710,4560,"Vermilion Flycatcher","Eastern Phoebe","Pyrocephalus rubinus","Sayornis phoebe","Tyrannidae",20,14,"Sayornis_phoebe","Pyrocephalus_rubinus"
4720,4620,"Northern Beardless-Tyrannulet","Western Wood-Pewee","Camptostoma imberbe","Contopus sordidulus","Tyrannidae",13,7,"Contopus_sordidulus","Camptostoma_imberbe"
4750,4920,"Black-billed Magpie","Pinyon Jay","Pica pica","Gymnorhinus cyanocephalus","Corvidae",103,177.5,"Gymnorhinus_cyanocephalus","Pica_pica"
4760,4750,"Yellow-billed Magpie","Black-billed Magpie","Pica nuttalli","Pica pica","Corvidae",177.5,158,"Pica_pica","Pica_nuttalli"
4780,4750,"Steller's Jay","Black-billed Magpie","Cyanocitta stelleri","Pica pica","Corvidae",177.5,128,"Pica_pica","Cyanocitta_stelleri"
4780,4840,"Steller's Jay","Gray Jay","Cyanocitta stelleri","Perisoreus canadensis","Corvidae",73,128,"Perisoreus_canadensis","Cyanocitta_stelleri"
4790,4770,"Florida Scrub-Jay","Blue Jay","Aphelocoma coerulescens","Cyanocitta cristata","Corvidae",87,80,"Cyanocitta_cristata","Aphelocoma_coerulescens"
4820,4750,"Mexican Jay","Black-billed Magpie","Aphelocoma ultramarina","Pica pica","Corvidae",177.5,124,"Pica_pica","Aphelocoma_ultramarina"
4840,4910,"Gray Jay","Clark's Nutcracker","Perisoreus canadensis","Nucifraga columbiana","Corvidae",135.75,73,"Nucifraga_columbiana","Perisoreus_canadensis"
4840,4780,"Gray Jay","Steller's Jay","Perisoreus canadensis","Cyanocitta stelleri","Corvidae",128,73,"Cyanocitta_stelleri","Perisoreus_canadensis"
4840,4770,"Gray Jay","Blue Jay","Perisoreus canadensis","Cyanocitta cristata","Corvidae",87,73,"Cyanocitta_cristata","Perisoreus_canadensis"
4870,4880,"Chihuahuan Raven","American Crow","Corvus cryptoleucus","Corvus brachyrhynchos","Corvidae",458,524.25,"Corvus_brachyrhynchos","Corvus_cryptoleucus"
4880,4900,"American Crow","Fish Crow","Corvus brachyrhynchos","Corvus ossifragus","Corvidae",274.75,458,"Corvus_ossifragus","Corvus_brachyrhynchos"
4900,4880,"Fish Crow","American Crow","Corvus ossifragus","Corvus brachyrhynchos","Corvidae",458,274.75,"Corvus_brachyrhynchos","Corvus_ossifragus"
4910,4840,"Clark's Nutcracker","Gray Jay","Nucifraga columbiana","Perisoreus canadensis","Corvidae",73,135.75,"Perisoreus_canadensis","Nucifraga_columbiana"
4910,4770,"Clark's Nutcracker","Blue Jay","Nucifraga columbiana","Cyanocitta cristata","Corvidae",87,135.75,"Cyanocitta_cristata","Nucifraga_columbiana"
4910,4750,"Clark's Nutcracker","Black-billed Magpie","Nucifraga columbiana","Pica pica","Corvidae",177.5,135.75,"Pica_pica","Nucifraga_columbiana"
4910,4780,"Clark's Nutcracker","Steller's Jay","Nucifraga columbiana","Cyanocitta stelleri","Corvidae",128,135.75,"Cyanocitta_stelleri","Nucifraga_columbiana"
4920,4750,"Pinyon Jay","Black-billed Magpie","Gymnorhinus cyanocephalus","Pica pica","Corvidae",177.5,103,"Pica_pica","Gymnorhinus_cyanocephalus"
4920,4770,"Pinyon Jay","Blue Jay","Gymnorhinus cyanocephalus","Cyanocitta cristata","Corvidae",87,103,"Cyanocitta_cristata","Gymnorhinus_cyanocephalus"
4940,5070,"Bobolink","Baltimore Oriole","Dolichonyx oryzivorus","Icterus galbula","Icteridae",34.25,28.75,"Icterus_galbula","Dolichonyx_oryzivorus"
4940,4950,"Bobolink","Brown-headed Cowbird","Dolichonyx oryzivorus","Molothrus ater","Icteridae",45,28.75,"Molothrus_ater","Dolichonyx_oryzivorus"
4940,4980,"Bobolink","Red-winged Blackbird","Dolichonyx oryzivorus","Agelaius phoeniceus","Icteridae",53,28.75,"Agelaius_phoeniceus","Dolichonyx_oryzivorus"
4940,5080,"Bobolink","Bullock's Oriole","Dolichonyx oryzivorus","Icterus bullockii","Icteridae",34.25,28.75,"Icterus_bullockii","Dolichonyx_oryzivorus"
4940,5060,"Bobolink","Orchard Oriole","Dolichonyx oryzivorus","Icterus spurius","Icteridae",19.5,28.75,"Icterus_spurius","Dolichonyx_oryzivorus"
4950,5080,"Brown-headed Cowbird","Bullock's Oriole","Molothrus ater","Icterus bullockii","Icteridae",34.25,45,"Icterus_bullockii","Molothrus_ater"
4950,5100,"Brown-headed Cowbird","Brewer's Blackbird","Molothrus ater","Euphagus cyanocephalus","Icteridae",63,45,"Euphagus_cyanocephalus","Molothrus_ater"
4950,4960,"Brown-headed Cowbird","Bronzed Cowbird","Molothrus ater","Molothrus aeneus","Icteridae",60,45,"Molothrus_aeneus","Molothrus_ater"
4950,5070,"Brown-headed Cowbird","Baltimore Oriole","Molothrus ater","Icterus galbula","Icteridae",34.25,45,"Icterus_galbula","Molothrus_ater"
4950,4940,"Brown-headed Cowbird","Bobolink","Molothrus ater","Dolichonyx oryzivorus","Icteridae",28.75,45,"Dolichonyx_oryzivorus","Molothrus_ater"
4950,4980,"Brown-headed Cowbird","Red-winged Blackbird","Molothrus ater","Agelaius phoeniceus","Icteridae",53,45,"Agelaius_phoeniceus","Molothrus_ater"
4960,5070,"Bronzed Cowbird","Baltimore Oriole","Molothrus aeneus","Icterus galbula","Icteridae",34.25,60,"Icterus_galbula","Molothrus_aeneus"
4960,4980,"Bronzed Cowbird","Red-winged Blackbird","Molothrus aeneus","Agelaius phoeniceus","Icteridae",53,60,"Agelaius_phoeniceus","Molothrus_aeneus"
4960,5011,"Bronzed Cowbird","Western Meadowlark","Molothrus aeneus","Sturnella neglecta","Icteridae",112,60,"Sturnella_neglecta","Molothrus_aeneus"
4960,5010,"Bronzed Cowbird","Eastern Meadowlark","Molothrus aeneus","Sturnella magna","Icteridae",102,60,"Sturnella_magna","Molothrus_aeneus"
4960,4950,"Bronzed Cowbird","Brown-headed Cowbird","Molothrus aeneus","Molothrus ater","Icteridae",45,60,"Molothrus_ater","Molothrus_aeneus"
4960,5100,"Bronzed Cowbird","Brewer's Blackbird","Molothrus aeneus","Euphagus cyanocephalus","Icteridae",63,60,"Euphagus_cyanocephalus","Molothrus_aeneus"
4960,5080,"Bronzed Cowbird","Bullock's Oriole","Molothrus aeneus","Icterus bullockii","Icteridae",34.25,60,"Icterus_bullockii","Molothrus_aeneus"
4961,5100,"Shiny Cowbird","Brewer's Blackbird","Molothrus bonariensis","Euphagus cyanocephalus","Icteridae",63,39,"Euphagus_cyanocephalus","Molothrus_bonariensis"
4961,4980,"Shiny Cowbird","Red-winged Blackbird","Molothrus bonariensis","Agelaius phoeniceus","Icteridae",53,39,"Agelaius_phoeniceus","Molothrus_bonariensis"
4961,4950,"Shiny Cowbird","Brown-headed Cowbird","Molothrus bonariensis","Molothrus ater","Icteridae",45,39,"Molothrus_ater","Molothrus_bonariensis"
4961,5070,"Shiny Cowbird","Baltimore Oriole","Molothrus bonariensis","Icterus galbula","Icteridae",34.25,39,"Icterus_galbula","Molothrus_bonariensis"
4970,5100,"Yellow-headed Blackbird","Brewer's Blackbird","Xanthocephalus xanthocephalus","Euphagus cyanocephalus","Icteridae",63,64.5,"Euphagus_cyanocephalus","Xanthocephalus_xanthocephalus"
4970,5110,"Yellow-headed Blackbird","Common Grackle","Xanthocephalus xanthocephalus","Quiscalus quiscula","Icteridae",127,64.5,"Quiscalus_quiscula","Xanthocephalus_xanthocephalus"
