"FocalAOU","AOU_OUT","FAMILY","PRIMARY_COM_NAME.x","PRIMARY_COM_NAME.y"
4050,3940,"Picidae","Downy Woodpecker","Pileated Woodpecker"
4050,3930,"Picidae","Hairy Woodpecker","Pileated Woodpecker"
4050,3975,"Picidae","Arizona Woodpecker","Pileated Woodpecker"
4050,3980,"Picidae","Strickland's Woodpecker","Pileated Woodpecker"
4050,3950,"Picidae","Red-cockaded Woodpecker","Pileated Woodpecker"
4050,3990,"Picidae","White-headed Woodpecker","Pileated Woodpecker"
4050,4010,"Picidae","American Three-toed Woodpecker","Pileated Woodpecker"
4050,4000,"Picidae","Black-backed Woodpecker","Pileated Woodpecker"
4050,4120,"Picidae","Northern Flicker","Pileated Woodpecker"
4050,4120,"Picidae","Northern Flicker (Yellow-shafted)","Pileated Woodpecker"
4050,4120,"Picidae","Northern Flicker (intergrade)","Pileated Woodpecker"
4050,4120,"Picidae","Northern Flicker (Red-shafted)","Pileated Woodpecker"
4050,4140,"Picidae","Gilded Flicker","Pileated Woodpecker"
4050,14010,"Picidae","Lineated Woodpecker","Pileated Woodpecker"
4050,4050,"Picidae","Pileated Woodpecker","Pileated Woodpecker"
4050,14040,"Picidae","Pale-billed Woodpecker","Pileated Woodpecker"
4050,3920,"Picidae","woodpecker sp.","Pileated Woodpecker"
4090,4151,"Picidae","Eurasian Wryneck","Red-bellied Woodpecker"
4090,4080,"Picidae","Lewis's Woodpecker","Red-bellied Woodpecker"
4090,13790,"Picidae","Puerto Rican Woodpecker","Red-bellied Woodpecker"
4090,4060,"Picidae","Red-headed Woodpecker","Red-bellied Woodpecker"
4090,4070,"Picidae","Acorn Woodpecker","Red-bellied Woodpecker"
4090,4110,"Picidae","Gila Woodpecker","Red-bellied Woodpecker"
4090,4100,"Picidae","Golden-fronted Woodpecker","Red-bellied Woodpecker"
4090,4090,"Picidae","Red-bellied Woodpecker","Red-bellied Woodpecker"
4090,4040,"Picidae","Williamson's Sapsucker","Red-bellied Woodpecker"
4090,4020,"Picidae","Yellow-bellied Sapsucker","Red-bellied Woodpecker"
4090,4021,"Picidae","Red-naped Sapsucker","Red-bellied Woodpecker"
4090,4030,"Picidae","Red-breasted Sapsucker","Red-bellied Woodpecker"
4090,4022,"Picidae","sapsucker sp.","Red-bellied Woodpecker"
4090,3960,"Picidae","Ladder-backed Woodpecker","Red-bellied Woodpecker"
4090,3970,"Picidae","Nuttall's Woodpecker","Red-bellied Woodpecker"
4090,3940,"Picidae","Downy Woodpecker","Red-bellied Woodpecker"
4090,3930,"Picidae","Hairy Woodpecker","Red-bellied Woodpecker"
4090,3975,"Picidae","Arizona Woodpecker","Red-bellied Woodpecker"
4090,3980,"Picidae","Strickland's Woodpecker","Red-bellied Woodpecker"
4090,3950,"Picidae","Red-cockaded Woodpecker","Red-bellied Woodpecker"
4090,3990,"Picidae","White-headed Woodpecker","Red-bellied Woodpecker"
4090,4010,"Picidae","American Three-toed Woodpecker","Red-bellied Woodpecker"
4090,4000,"Picidae","Black-backed Woodpecker","Red-bellied Woodpecker"
4090,4120,"Picidae","Northern Flicker","Red-bellied Woodpecker"
4090,4120,"Picidae","Northern Flicker (Yellow-shafted)","Red-bellied Woodpecker"
4090,4120,"Picidae","Northern Flicker (intergrade)","Red-bellied Woodpecker"
4090,4120,"Picidae","Northern Flicker (Red-shafted)","Red-bellied Woodpecker"
4090,4140,"Picidae","Gilded Flicker","Red-bellied Woodpecker"
4090,14010,"Picidae","Lineated Woodpecker","Red-bellied Woodpecker"
4090,4050,"Picidae","Pileated Woodpecker","Red-bellied Woodpecker"
4090,14040,"Picidae","Pale-billed Woodpecker","Red-bellied Woodpecker"
4090,3920,"Picidae","woodpecker sp.","Red-bellied Woodpecker"
4100,4151,"Picidae","Eurasian Wryneck","Golden-fronted Woodpecker"
4100,4080,"Picidae","Lewis's Woodpecker","Golden-fronted Woodpecker"
4100,13790,"Picidae","Puerto Rican Woodpecker","Golden-fronted Woodpecker"
4100,4060,"Picidae","Red-headed Woodpecker","Golden-fronted Woodpecker"
4100,4070,"Picidae","Acorn Woodpecker","Golden-fronted Woodpecker"
4100,4110,"Picidae","Gila Woodpecker","Golden-fronted Woodpecker"
4100,4100,"Picidae","Golden-fronted Woodpecker","Golden-fronted Woodpecker"
4100,4090,"Picidae","Red-bellied Woodpecker","Golden-fronted Woodpecker"
4100,4040,"Picidae","Williamson's Sapsucker","Golden-fronted Woodpecker"
4100,4020,"Picidae","Yellow-bellied Sapsucker","Golden-fronted Woodpecker"
4100,4021,"Picidae","Red-naped Sapsucker","Golden-fronted Woodpecker"
4100,4030,"Picidae","Red-breasted Sapsucker","Golden-fronted Woodpecker"
4100,4022,"Picidae","sapsucker sp.","Golden-fronted Woodpecker"
4100,3960,"Picidae","Ladder-backed Woodpecker","Golden-fronted Woodpecker"
4100,3970,"Picidae","Nuttall's Woodpecker","Golden-fronted Woodpecker"
4100,3940,"Picidae","Downy Woodpecker","Golden-fronted Woodpecker"
4100,3930,"Picidae","Hairy Woodpecker","Golden-fronted Woodpecker"
4100,3975,"Picidae","Arizona Woodpecker","Golden-fronted Woodpecker"
4100,3980,"Picidae","Strickland's Woodpecker","Golden-fronted Woodpecker"
4100,3950,"Picidae","Red-cockaded Woodpecker","Golden-fronted Woodpecker"
4100,3990,"Picidae","White-headed Woodpecker","Golden-fronted Woodpecker"
4100,4010,"Picidae","American Three-toed Woodpecker","Golden-fronted Woodpecker"
4100,4000,"Picidae","Black-backed Woodpecker","Golden-fronted Woodpecker"
4100,4120,"Picidae","Northern Flicker","Golden-fronted Woodpecker"
4100,4120,"Picidae","Northern Flicker (Yellow-shafted)","Golden-fronted Woodpecker"
4100,4120,"Picidae","Northern Flicker (intergrade)","Golden-fronted Woodpecker"
4100,4120,"Picidae","Northern Flicker (Red-shafted)","Golden-fronted Woodpecker"
4100,4140,"Picidae","Gilded Flicker","Golden-fronted Woodpecker"
4100,14010,"Picidae","Lineated Woodpecker","Golden-fronted Woodpecker"
4100,4050,"Picidae","Pileated Woodpecker","Golden-fronted Woodpecker"
4100,14040,"Picidae","Pale-billed Woodpecker","Golden-fronted Woodpecker"
4100,3920,"Picidae","woodpecker sp.","Golden-fronted Woodpecker"
4110,4151,"Picidae","Eurasian Wryneck","Gila Woodpecker"
4110,4080,"Picidae","Lewis's Woodpecker","Gila Woodpecker"
4110,13790,"Picidae","Puerto Rican Woodpecker","Gila Woodpecker"
4110,4060,"Picidae","Red-headed Woodpecker","Gila Woodpecker"
4110,4070,"Picidae","Acorn Woodpecker","Gila Woodpecker"
4110,4110,"Picidae","Gila Woodpecker","Gila Woodpecker"
4110,4100,"Picidae","Golden-fronted Woodpecker","Gila Woodpecker"
4110,4090,"Picidae","Red-bellied Woodpecker","Gila Woodpecker"
4110,4040,"Picidae","Williamson's Sapsucker","Gila Woodpecker"
4110,4020,"Picidae","Yellow-bellied Sapsucker","Gila Woodpecker"
4110,4021,"Picidae","Red-naped Sapsucker","Gila Woodpecker"
4110,4030,"Picidae","Red-breasted Sapsucker","Gila Woodpecker"
4110,4022,"Picidae","sapsucker sp.","Gila Woodpecker"
4110,3960,"Picidae","Ladder-backed Woodpecker","Gila Woodpecker"
4110,3970,"Picidae","Nuttall's Woodpecker","Gila Woodpecker"
4110,3940,"Picidae","Downy Woodpecker","Gila Woodpecker"
4110,3930,"Picidae","Hairy Woodpecker","Gila Woodpecker"
4110,3975,"Picidae","Arizona Woodpecker","Gila Woodpecker"
4110,3980,"Picidae","Strickland's Woodpecker","Gila Woodpecker"
4110,3950,"Picidae","Red-cockaded Woodpecker","Gila Woodpecker"
4110,3990,"Picidae","White-headed Woodpecker","Gila Woodpecker"
4110,4010,"Picidae","American Three-toed Woodpecker","Gila Woodpecker"
4110,4000,"Picidae","Black-backed Woodpecker","Gila Woodpecker"
4110,4120,"Picidae","Northern Flicker","Gila Woodpecker"
4110,4120,"Picidae","Northern Flicker (Yellow-shafted)","Gila Woodpecker"
4110,4120,"Picidae","Northern Flicker (intergrade)","Gila Woodpecker"
4110,4120,"Picidae","Northern Flicker (Red-shafted)","Gila Woodpecker"
4110,4140,"Picidae","Gilded Flicker","Gila Woodpecker"
4110,14010,"Picidae","Lineated Woodpecker","Gila Woodpecker"
4110,4050,"Picidae","Pileated Woodpecker","Gila Woodpecker"
4110,14040,"Picidae","Pale-billed Woodpecker","Gila Woodpecker"
4110,3920,"Picidae","woodpecker sp.","Gila Woodpecker"
4120,4151,"Picidae","Eurasian Wryneck","Northern Flicker"
4120,4151,"Picidae","Eurasian Wryneck","Northern Flicker (Yellow-shafted)"
4120,4151,"Picidae","Eurasian Wryneck","Northern Flicker (intergrade)"
4120,4151,"Picidae","Eurasian Wryneck","Northern Flicker (Red-shafted)"
4120,4080,"Picidae","Lewis's Woodpecker","Northern Flicker"
4120,4080,"Picidae","Lewis's Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4080,"Picidae","Lewis's Woodpecker","Northern Flicker (intergrade)"
4120,4080,"Picidae","Lewis's Woodpecker","Northern Flicker (Red-shafted)"
4120,13790,"Picidae","Puerto Rican Woodpecker","Northern Flicker"
4120,13790,"Picidae","Puerto Rican Woodpecker","Northern Flicker (Yellow-shafted)"
4120,13790,"Picidae","Puerto Rican Woodpecker","Northern Flicker (intergrade)"
4120,13790,"Picidae","Puerto Rican Woodpecker","Northern Flicker (Red-shafted)"
4120,4060,"Picidae","Red-headed Woodpecker","Northern Flicker"
4120,4060,"Picidae","Red-headed Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4060,"Picidae","Red-headed Woodpecker","Northern Flicker (intergrade)"
4120,4060,"Picidae","Red-headed Woodpecker","Northern Flicker (Red-shafted)"
4120,4070,"Picidae","Acorn Woodpecker","Northern Flicker"
4120,4070,"Picidae","Acorn Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4070,"Picidae","Acorn Woodpecker","Northern Flicker (intergrade)"
4120,4070,"Picidae","Acorn Woodpecker","Northern Flicker (Red-shafted)"
4120,4110,"Picidae","Gila Woodpecker","Northern Flicker"
4120,4110,"Picidae","Gila Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4110,"Picidae","Gila Woodpecker","Northern Flicker (intergrade)"
4120,4110,"Picidae","Gila Woodpecker","Northern Flicker (Red-shafted)"
4120,4100,"Picidae","Golden-fronted Woodpecker","Northern Flicker"
4120,4100,"Picidae","Golden-fronted Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4100,"Picidae","Golden-fronted Woodpecker","Northern Flicker (intergrade)"
4120,4100,"Picidae","Golden-fronted Woodpecker","Northern Flicker (Red-shafted)"
4120,4090,"Picidae","Red-bellied Woodpecker","Northern Flicker"
4120,4090,"Picidae","Red-bellied Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4090,"Picidae","Red-bellied Woodpecker","Northern Flicker (intergrade)"
4120,4090,"Picidae","Red-bellied Woodpecker","Northern Flicker (Red-shafted)"
4120,4040,"Picidae","Williamson's Sapsucker","Northern Flicker"
4120,4040,"Picidae","Williamson's Sapsucker","Northern Flicker (Yellow-shafted)"
4120,4040,"Picidae","Williamson's Sapsucker","Northern Flicker (intergrade)"
4120,4040,"Picidae","Williamson's Sapsucker","Northern Flicker (Red-shafted)"
4120,4020,"Picidae","Yellow-bellied Sapsucker","Northern Flicker"
4120,4020,"Picidae","Yellow-bellied Sapsucker","Northern Flicker (Yellow-shafted)"
4120,4020,"Picidae","Yellow-bellied Sapsucker","Northern Flicker (intergrade)"
4120,4020,"Picidae","Yellow-bellied Sapsucker","Northern Flicker (Red-shafted)"
4120,4021,"Picidae","Red-naped Sapsucker","Northern Flicker"
4120,4021,"Picidae","Red-naped Sapsucker","Northern Flicker (Yellow-shafted)"
4120,4021,"Picidae","Red-naped Sapsucker","Northern Flicker (intergrade)"
4120,4021,"Picidae","Red-naped Sapsucker","Northern Flicker (Red-shafted)"
4120,4030,"Picidae","Red-breasted Sapsucker","Northern Flicker"
4120,4030,"Picidae","Red-breasted Sapsucker","Northern Flicker (Yellow-shafted)"
4120,4030,"Picidae","Red-breasted Sapsucker","Northern Flicker (intergrade)"
4120,4030,"Picidae","Red-breasted Sapsucker","Northern Flicker (Red-shafted)"
4120,4022,"Picidae","sapsucker sp.","Northern Flicker"
4120,4022,"Picidae","sapsucker sp.","Northern Flicker (Yellow-shafted)"
4120,4022,"Picidae","sapsucker sp.","Northern Flicker (intergrade)"
4120,4022,"Picidae","sapsucker sp.","Northern Flicker (Red-shafted)"
4120,3960,"Picidae","Ladder-backed Woodpecker","Northern Flicker"
4120,3960,"Picidae","Ladder-backed Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3960,"Picidae","Ladder-backed Woodpecker","Northern Flicker (intergrade)"
4120,3960,"Picidae","Ladder-backed Woodpecker","Northern Flicker (Red-shafted)"
4120,3970,"Picidae","Nuttall's Woodpecker","Northern Flicker"
4120,3970,"Picidae","Nuttall's Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3970,"Picidae","Nuttall's Woodpecker","Northern Flicker (intergrade)"
4120,3970,"Picidae","Nuttall's Woodpecker","Northern Flicker (Red-shafted)"
4120,3940,"Picidae","Downy Woodpecker","Northern Flicker"
4120,3940,"Picidae","Downy Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3940,"Picidae","Downy Woodpecker","Northern Flicker (intergrade)"
4120,3940,"Picidae","Downy Woodpecker","Northern Flicker (Red-shafted)"
4120,3930,"Picidae","Hairy Woodpecker","Northern Flicker"
4120,3930,"Picidae","Hairy Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3930,"Picidae","Hairy Woodpecker","Northern Flicker (intergrade)"
4120,3930,"Picidae","Hairy Woodpecker","Northern Flicker (Red-shafted)"
4120,3975,"Picidae","Arizona Woodpecker","Northern Flicker"
4120,3975,"Picidae","Arizona Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3975,"Picidae","Arizona Woodpecker","Northern Flicker (intergrade)"
4120,3975,"Picidae","Arizona Woodpecker","Northern Flicker (Red-shafted)"
4120,3980,"Picidae","Strickland's Woodpecker","Northern Flicker"
4120,3980,"Picidae","Strickland's Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3980,"Picidae","Strickland's Woodpecker","Northern Flicker (intergrade)"
4120,3980,"Picidae","Strickland's Woodpecker","Northern Flicker (Red-shafted)"
4120,3950,"Picidae","Red-cockaded Woodpecker","Northern Flicker"
4120,3950,"Picidae","Red-cockaded Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3950,"Picidae","Red-cockaded Woodpecker","Northern Flicker (intergrade)"
4120,3950,"Picidae","Red-cockaded Woodpecker","Northern Flicker (Red-shafted)"
4120,3990,"Picidae","White-headed Woodpecker","Northern Flicker"
4120,3990,"Picidae","White-headed Woodpecker","Northern Flicker (Yellow-shafted)"
4120,3990,"Picidae","White-headed Woodpecker","Northern Flicker (intergrade)"
4120,3990,"Picidae","White-headed Woodpecker","Northern Flicker (Red-shafted)"
4120,4010,"Picidae","American Three-toed Woodpecker","Northern Flicker"
4120,4010,"Picidae","American Three-toed Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4010,"Picidae","American Three-toed Woodpecker","Northern Flicker (intergrade)"
4120,4010,"Picidae","American Three-toed Woodpecker","Northern Flicker (Red-shafted)"
4120,4000,"Picidae","Black-backed Woodpecker","Northern Flicker"
4120,4000,"Picidae","Black-backed Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4000,"Picidae","Black-backed Woodpecker","Northern Flicker (intergrade)"
4120,4000,"Picidae","Black-backed Woodpecker","Northern Flicker (Red-shafted)"
4120,4120,"Picidae","Northern Flicker","Northern Flicker"
4120,4120,"Picidae","Northern Flicker","Northern Flicker (Yellow-shafted)"
4120,4120,"Picidae","Northern Flicker","Northern Flicker (intergrade)"
4120,4120,"Picidae","Northern Flicker","Northern Flicker (Red-shafted)"
4120,4120,"Picidae","Northern Flicker (Yellow-shafted)","Northern Flicker"
4120,4120,"Picidae","Northern Flicker (Yellow-shafted)","Northern Flicker (Yellow-shafted)"
4120,4120,"Picidae","Northern Flicker (Yellow-shafted)","Northern Flicker (intergrade)"
4120,4120,"Picidae","Northern Flicker (Yellow-shafted)","Northern Flicker (Red-shafted)"
4120,4120,"Picidae","Northern Flicker (intergrade)","Northern Flicker"
4120,4120,"Picidae","Northern Flicker (intergrade)","Northern Flicker (Yellow-shafted)"
4120,4120,"Picidae","Northern Flicker (intergrade)","Northern Flicker (intergrade)"
4120,4120,"Picidae","Northern Flicker (intergrade)","Northern Flicker (Red-shafted)"
4120,4120,"Picidae","Northern Flicker (Red-shafted)","Northern Flicker"
4120,4120,"Picidae","Northern Flicker (Red-shafted)","Northern Flicker (Yellow-shafted)"
4120,4120,"Picidae","Northern Flicker (Red-shafted)","Northern Flicker (intergrade)"
4120,4120,"Picidae","Northern Flicker (Red-shafted)","Northern Flicker (Red-shafted)"
4120,4140,"Picidae","Gilded Flicker","Northern Flicker"
4120,4140,"Picidae","Gilded Flicker","Northern Flicker (Yellow-shafted)"
4120,4140,"Picidae","Gilded Flicker","Northern Flicker (intergrade)"
4120,4140,"Picidae","Gilded Flicker","Northern Flicker (Red-shafted)"
4120,14010,"Picidae","Lineated Woodpecker","Northern Flicker"
4120,14010,"Picidae","Lineated Woodpecker","Northern Flicker (Yellow-shafted)"
4120,14010,"Picidae","Lineated Woodpecker","Northern Flicker (intergrade)"
4120,14010,"Picidae","Lineated Woodpecker","Northern Flicker (Red-shafted)"
4120,4050,"Picidae","Pileated Woodpecker","Northern Flicker"
4120,4050,"Picidae","Pileated Woodpecker","Northern Flicker (Yellow-shafted)"
4120,4050,"Picidae","Pileated Woodpecker","Northern Flicker (intergrade)"
4120,4050,"Picidae","Pileated Woodpecker","Northern Flicker (Red-shafted)"
4120,14040,"Picidae","Pale-billed Woodpecker","Northern Flicker"
4120,14040,"Picidae","Pale-billed Woodpecker","Northern Flicker (Yellow-shafted)"
4120,14040,"Picidae","Pale-billed Woodpecker","Northern Flicker (intergrade)"
4120,14040,"Picidae","Pale-billed Woodpecker","Northern Flicker (Red-shafted)"
4120,3920,"Picidae","woodpecker sp.","Northern Flicker"
4120,3920,"Picidae","woodpecker sp.","Northern Flicker (Yellow-shafted)"
4120,3920,"Picidae","woodpecker sp.","Northern Flicker (intergrade)"
4120,3920,"Picidae","woodpecker sp.","Northern Flicker (Red-shafted)"
4230,4220,"Apodidae","Black Swift","Chimney Swift"
4230,4221,"Apodidae","White-collared Swift","Chimney Swift"
4230,4230,"Apodidae","Chimney Swift","Chimney Swift"
4230,4240,"Apodidae","Vaux's Swift","Chimney Swift"
4230,12250,"Apodidae","Short-tailed Swift","Chimney Swift"
4230,4222,"Apodidae","White-throated Needletail","Chimney Swift"
4230,82310,"Apodidae","White-rumped Swiftlet","Chimney Swift"
4230,32892,"Apodidae","Uniform Swiftlet","Chimney Swift"
4230,4242,"Apodidae","Common Swift","Chimney Swift"
4230,4241,"Apodidae","Fork-tailed Swift","Chimney Swift"
4230,4250,"Apodidae","White-throated Swift","Chimney Swift"
4230,4251,"Apodidae","Antillean Palm-Swift","Chimney Swift"
4280,4271,"Trochilidae","Green Violetear","Ruby-throated Hummingbird"
4280,4366,"Trochilidae","Green-breasted Mango","Ruby-throated Hummingbird"
4280,12530,"Trochilidae","Antillean Mango","Ruby-throated Hummingbird"
4280,12540,"Trochilidae","Green Mango","Ruby-throated Hummingbird"
4280,12560,"Trochilidae","Green-throated Carib","Ruby-throated Hummingbird"
4280,12570,"Trochilidae","Antillean Crested Hummingbird","Ruby-throated Hummingbird"
4280,12680,"Trochilidae","Puerto Rican Emerald","Ruby-throated Hummingbird"
4280,4410,"Trochilidae","Broad-billed Hummingbird","Ruby-throated Hummingbird"
4280,4401,"Trochilidae","White-eared Hummingbird","Ruby-throated Hummingbird"
4280,4381,"Trochilidae","Berylline Hummingbird","Ruby-throated Hummingbird"
4280,4380,"Trochilidae","Rufous-tailed Hummingbird","Ruby-throated Hummingbird"
4280,4390,"Trochilidae","Buff-bellied Hummingbird","Ruby-throated Hummingbird"
4280,4391,"Trochilidae","Violet-crowned Hummingbird","Ruby-throated Hummingbird"
4280,4270,"Trochilidae","Blue-throated Hummingbird","Ruby-throated Hummingbird"
4280,4260,"Trochilidae","Magnificent Hummingbird","Ruby-throated Hummingbird"
4280,4261,"Trochilidae","Plain-capped Starthroat","Ruby-throated Hummingbird"
4280,4371,"Trochilidae","Bahama Woodstar","Ruby-throated Hummingbird"
4280,4370,"Trochilidae","Lucifer Hummingbird","Ruby-throated Hummingbird"
4280,4280,"Trochilidae","Ruby-throated Hummingbird","Ruby-throated Hummingbird"
4280,4290,"Trochilidae","Black-chinned Hummingbird","Ruby-throated Hummingbird"
4280,4310,"Trochilidae","Anna's Hummingbird","Ruby-throated Hummingbird"
4280,4300,"Trochilidae","Costa's Hummingbird","Ruby-throated Hummingbird"
4280,4360,"Trochilidae","Calliope Hummingbird","Ruby-throated Hummingbird"
4280,4350,"Trochilidae","Bumblebee Hummingbird","Ruby-throated Hummingbird"
4280,4320,"Trochilidae","Broad-tailed Hummingbird","Ruby-throated Hummingbird"
4280,4330,"Trochilidae","Rufous Hummingbird","Ruby-throated Hummingbird"
4280,4340,"Trochilidae","Allen's Hummingbird","Ruby-throated Hummingbird"
4280,4402,"Trochilidae","hummingbird sp.","Ruby-throated Hummingbird"
4430,4720,"Tyrannidae","Northern Beardless-Tyrannulet","Scissor-tailed Flycatcher"
4430,15040,"Tyrannidae","Caribbean Elaenia","Scissor-tailed Flycatcher"
4430,4590,"Tyrannidae","Olive-sided Flycatcher","Scissor-tailed Flycatcher"
4430,4600,"Tyrannidae","Greater Pewee","Scissor-tailed Flycatcher"
