"stateroute","mat.point","mat.mean","mat.var"
"51101",188.75,188.305555555556,3.19607843137254
"51104",163.25,163.282407407407,6.45762981118372
"51105",170.5,170.921052631579,9.07984080571799
"51111",157.666666666667,157.906862745098,5.23253676470588
"51113",164.166666666667,165.350877192982,0.631619558154649
"51119",191.25,191.338541666667,2.96617476851853
"51124",172.5,171.203703703704,2.66112926652143
"51129",193.166666666667,194.093137254902,7.77246732026144
"51205",170.5,170.921052631579,9.07984080571799
"51224",172.5,171.328703703704,2.31492828612927
"51229",196,194.324074074074,8.27523602033407
"51900",184.583333333333,184.367647058824,6.61463439542483
"51901",177.25,176.269607843137,4.90323733660129
"51902",174.25,172.46568627451,3.40803717320262
"51903",177.833333333333,177.147058823529,2.19664011437909
"51904",169.5,168.942708333333,7.94233217592594
"51905",169.25,167.046296296296,7.76325344952798
"51906",164.833333333333,164.617647058824,1.67539828431372
"51907",181,182.015625,6.01872106481481
"51908",177.166666666667,177.313725490196,0.728758169934635
"51909",177.166666666667,177.313725490196,0.728758169934635
"51910",169.333333333333,169.041666666667,2.44628267973856
"51911",166.083333333333,166.263888888889,0.985498366013077
"51912",163.5,164.032407407407,3.4241330791576
"51913",165.333333333333,163.416666666667,2.98856209150327
"51914",178.583333333333,178.583333333333,1.83234126984128
"51915",181.083333333333,179.519607843137,1.91365400326797
"51916",181,179.37962962963,2.15377632534495
"51917",177.416666666667,176.482456140351,1.85152696556206
"51918",169.083333333333,170.558823529412,2.99545547385621
"51919",174.666666666667,174.652777777778,0.929942810457511
"51920",177.166666666667,177.467592592593,1.7149827523602
"52001",143.333333333333,142.519607843137,1.04907066993464
"52002",139.416666666667,139.188596491228,35.507594217024
"52003",130.166666666667,130.609649122807,1.0224171539961
"52004",135,134.270833333333,14.7067799707602
"52005",131.083333333333,133.127450980392,9.22666462418301
"52006",135.166666666667,136.127192982456,13.2348521767381
"52007",137.916666666667,135.482456140351,13.197977582846
"52008",128.583333333333,130.2375,16.034557748538
"52009",125.833333333333,126.125,3.53472222222223
"52010",131.25,129.740740740741,4.04484386347132
"52011",125.083333333333,126.644736842105,5.34324236517218
"52012",128.25,127.925,1.85226608187135
"52013",130.083333333333,129.014705882353,2.86391952614379
"52014",130.416666666667,129.976851851852,1.58725944081336
"52015",128.833333333333,129.347222222222,1.68321078431372
"52016",133,133.558823529412,6.98069852941176
"52017",125.25,124.408333333333,1.21264619883041
"52018",128,127.370833333333,2.71306652046783
"52019",120.083333333333,120.267543859649,3.80060103963612
"52020",126.75,126.282407407407,12.6463553013798
"52021",128.416666666667,126.714912280702,3.83512020792722
"52022",121.083333333333,123.092592592593,4.32098765432099
"52023",127.833333333333,127.570833333333,2.05137061403509
"52024",120.833333333333,121.976851851852,1.26373002904866
"52025",118.333333333333,116.986111111111,3.25428921568628
"52026",117.083333333333,116.280701754386,5.13905133203379
"52027",118.75,118.009259259259,2.72621641249092
"52028",117.916666666667,117.412280701754,3.23801981806368
"52029",120.916666666667,118.9625,8.12096125730993
"52030",118.416666666667,118.407894736842,8.87028914879792
"52031",110,112.092105263158,9.73834470435348
"52032",117.083333333333,116.158333333333,21.3741959064327
"52033",107.416666666667,107.004385964912,2.83832846003898
"52034",108.833333333333,110.133333333333,7.11578947368421
"52035",110,109.025,16.8531432748538
"52036",109.25,109.675,17.0006578947368
"52037",105.166666666667,104.990740740741,9.45660856935366
"52052",134.083333333333,133.593137254902,18.8610089869281
"52053",133.083333333333,134.71568627451,20.936683006536
"52054",138.833333333333,136.634259259259,16.6030546477851
"52055",129.416666666667,130.907407407407,5.84386347131445
"52056",135.75,134.6125,21.6310489766082
"52057",126,126.912037037037,5.90888253449527
"52058",128.75,129.236111111111,4.20200163398692
"52059",129.166666666667,128.316666666667,2.16418128654971
"52061",124.333333333333,125.258771929825,2.67507309941521
"52062",131.25,129.453703703704,5.19054103122731
"52064",120.666666666667,119.55701754386,8.05945419103314
"52066",117.75,114.982456140351,6.12930474333984
"52067",121.75,120.308333333333,25.8341374269006
"52068",106.833333333333,108.858333333333,4.50080409356725
"52070",107.25,107.377192982456,3.58207439896037
"52071",110.083333333333,111.859649122807,16.5424788823912
"52109",124.833333333333,126.125,3.53472222222223
"52112",128.25,127.925,1.85226608187135
"52117",126.166666666667,124.555555555556,1.12581699346405
"52122",121.083333333333,123.092592592593,4.32098765432099
"52124",122.583333333333,123.657407407407,3.49664124909223
"52126",116.333333333333,115.898148148148,2.72431009440813
"52130",118.416666666667,118.407894736842,8.87028914879792
"52131",110,112.361111111111,8.85539215686275
"52133",107.416666666667,107.004385964912,2.83832846003898
"52136",109.25,109.675,17.0006578947368
"52137",105.166666666667,104.990740740741,9.45660856935366
"52138",104.083333333333,106.095833333333,8.05502558479533
"52139",106.083333333333,106.95,3.19912280701755
"52140",102.75,102.345833333333,9.93441154970759
"52141",105.75,106.579166666667,2.74523026315789
"52142",106.083333333333,106.1125,3.26116593567251
"52143",123.583333333333,121.978070175439,12.5616065627031
"52144",121.583333333333,121.008333333333,2.60372807017544
"52145",121.25,122.050925925926,7.63818536673929
"52146",118,115.229166666667,8.22213084795322
"52147",119,118.982456140351,8.67482943469786
"52148",124.083333333333,124.069444444444,3.62520424836602
"52149",122.833333333333,124.305555555556,6.66094771241831
"52150",129.333333333333,128.114035087719,2.13365009746588
"52151",124.25,124.277777777778,1.3014705882353
"52152",124.5,125.710526315789,3.75722871994803
"52153",131.666666666667,132.06862745098,5.58614174836601
"52154",131.5,130.710526315789,2.37759909031839
"52155",130,129.767543859649,2.47421215074724
"52156",124.833333333333,125.259259259259,2.9868373275236
"52157",124.833333333333,125.74537037037,2.34760802469136
"52158",139.166666666667,140.319444444444,5.75347222222223
"52159",136.583333333333,136.116666666667,14.283918128655
"52160",137.583333333333,137.740740740741,13.0309549745824
"52161",140.666666666667,138.601851851852,11.3533950617284
"52162",131.916666666667,133.671052631579,9.96332846003899
"52163",152,151.138888888889,7.33088235294119
"52164",151.416666666667,149.670833333333,5.98938230994152
"52212",126.416666666667,127.597222222222,1.90216503267974
"52217",126.166666666667,124.555555555556,1.12581699346405
"52317",126.166666666667,124.555555555556,1.12581699346405
"53001",35.5833333333333,39.6706349206349,46.7663029100529
"53002",43.5833333333333,48.6547619047619,99.3335317460317
"53003",28.1666666666667,29.0034722222222,149.004516404992
"53004",48.9166666666667,50.3409090909091,22.0998075998076
"53005",47,55.3787878787879,30.4131794131794
"53006",67.6666666666667,65.7613636363636,13.1258567821068
"53007",49.3333333333333,53.2386363636364,33.7396133958634
"53008",58,55.2083333333333,7.47999338624339
"53009",52.9166666666667,53.968253968254,5.83574735449735
"53010",57.3333333333333,58.3333333333333,32.8118055555556
"53011",63.6666666666667,61.9015151515151,15.6214526214526
"53012",45,44.2916666666667,3.02375730994152
"53013",52.4166666666667,44.3636363636364,91.5565776815777
"53014",66.5,56.5793650793651,274.353802910053
"53015",33.6666666666667,44.7261904761905,252.662599206349
"53016",42.4166666666667,45.7427536231884,289.890727931489
"53017",69.6666666666667,67.4305555555556,16.5933977455717
"53018",71.3333333333333,65.3219696969697,38.462496993747
"53019",62.0833333333333,59.5793650793651,43.4822751322751
"53020",70.1666666666667,65.4962121212121,44.9943632756133
"53021",61.4166666666667,62.275,6.31001461988304
"53022",63.5833333333333,62.4087301587302,4.04090608465608
"53023",62.75,63.8560606060606,2.09205146705147
"53024",57.6666666666667,58.0436507936508,4.46015211640211
"53025",41.5,41.7045454545455,141.931697931698
"53026",45.4166666666667,40.094696969697,155.659586940837
"53027",38.6666666666667,38.6174242424242,112.970012626263
"53028",55.8333333333333,46.3916666666667,239.829020467836
"53029",49.5,49.2613636363636,254.1516504329
"53030",61.1666666666667,62.8541666666667,37.6402475845411
"53031",73.5833333333333,73.2463768115942,13.5242918313571
"53032",73.4166666666667,71.445652173913,15.6386418533158
"53033",74.5833333333333,72.5378787878788,5.47204184704185
"53034",61.5,64.53125,6.10133605072464
"53035",57.9166666666667,60.0378787878788,5.84704184704184
"53036",34.3333333333333,21.5555555555556,157.153703703704
"53037",59,41.5198412698413,175.978406084656
"53038",58.8333333333333,53.75,173.173611111111
"53039",36.25,32.8849206349206,435.327414021164
"53040",70.5833333333333,65.3134920634921,61.7304894179894
"53041",79.5833333333333,73.0208333333333,77.9348501461988
"53042",86.8333333333333,75.9041666666667,83.9534173976608
"53043",72.25,70.4166666666667,14.406746031746
"53044",69.1666666666667,69.0916666666667,3.80036549707602
"53045",67.75,66.8769841269841,10.7295965608466
"53046",17.75,17.8106060606061,131.582130832131
"53047",4.66666666666667,12.8333333333333,136.490079365079
"53063",48.6666666666667,45.325,71.3836988304094
"53064",53.5,46.2857142857143,119.335119047619
"53074",66.9166666666667,56.1388888888889,284.359953703704
"53075",47.3333333333333,37.8257575757576,95.1447811447811
"53076",21.6666666666667,23.905303030303,254.836835618086
"53086",22.1666666666667,21.4404761904762,112.335515873016
"53087",5.83333333333333,18.7625,195.030171783626
"53097",17.25,17.6791666666667,115.959996345029
"53101",59.4166666666667,46.6666666666667,80.6494708994709
"53103",28.1666666666667,29.0034722222222,149.004516404992
"53105",55.9166666666667,56.4404761904762,43.5702380952381
"53131",73.5833333333333,73.2463768115942,13.5242918313571
"53137",56.5,37.3809523809524,325.203174603175
"53138",58.8333333333333,53.75,173.173611111111
"53176",21.6666666666667,22.8041666666667,266.142013888889
"53231",73.5833333333333,75.2261904761905,7.01537698412699
"53300",61.25,32.6979166666667,266.658703200483
"53301",51.1666666666667,36.1944444444444,133.099436392915
"53302",29.9166666666667,30.7386363636364,113.670168951419
"53303",50.4166666666667,41.3492063492063,189.778207671958
"53304",61.75,59.484126984127,18.817791005291
"53305",57.5,57.6401515151515,17.3289592352092
"53306",56.4166666666667,52.6031746031746,21.517294973545
"53307",55.6666666666667,54.6325757575758,13.3886634199134
"53308",44.8333333333333,43.9409722222222,17.7357965982287
"53309",37.1666666666667,37.6984126984127,8.22671957671958
"53310",62.8333333333333,59.1521739130435,20.3179622310057
"53311",40.75,39.9920634920635,10.261044973545
"53312",42.8333333333333,44.0902777777778,209.94680958132
"53313",66.0833333333333,53.3650793650794,128.893386243386
"53314",65.75,66.1746031746032,14.3582671957672
"53315",42.75,42.8825757575758,218.277552308802
"53316",59.75,61.2698412698413,18.9242394179894
"53317",74.6666666666667,73.5471014492754,8.72084980237155
"53318",64.1666666666667,63.8690476190476,4.42123015873016
"53319",65.75,64.5083333333333,2.73384502923977
"53320",61.75,61.8484848484848,8.44486531986531
"53321",53.4166666666667,55.219696969697,4.64520202020202
"53322",17.25,17.3333333333333,97.1018518518519
"53323",46.8333333333333,46.7666666666667,260.877631578947
"53324",44.1666666666667,44.6388888888889,97.9349537037037
"53325",49.8333333333333,43.6791666666667,223.75677997076
"53326",28.0833333333333,52.25,113.18253968254
"53327",58.8333333333333,60.5793650793651,202.842691798942
"53328",78.1666666666667,74.3690476190476,19.4420634920635
"53329",65.5833333333333,64.7159090909091,1.74646765271765
"53330",68.6666666666667,66.4021739130435,11.9871541501976
"53331",63.4166666666667,62.8291666666667,10.2854349415205
"53332",35.3333333333333,32.5958333333333,302.736312134503
"53333",3.83333333333333,5.54545454545455,184.738576238576
"53334",45,43.1,198.498245614035
"53335",72.4166666666667,72.3863636363636,21.2821067821068
"53336",80.25,69.2583333333333,311.217032163743
"53337",68.25,51.8791666666667,667.411896929825
"53338",63.5,67.469696969697,22.4758898508899
"53339",69.0833333333333,70.1071428571429,4.27579365079365
"53340",66.6666666666667,65.3452380952381,10.562003968254
"53341",-3,0.384920634920635,93.7301917989418
"53800",36.8333333333333,28.3611111111111,176.792592592593
"53900",13.5,24.734126984127,117.680985449735
"53901",38.6666666666667,31.5708333333333,355.713651315789
"53902",26.8333333333333,36.0492424242424,235.35361050986
"53903",41.3333333333333,37.8055555555556,95.4523148148148
"53904",34.8333333333333,35.5119047619048,84.3606150793651
"53905",44.8333333333333,34.4166666666667,93.707671957672
"53906",46.25,37.9563492063492,50.0900132275132
"53907",62.9166666666667,62.4,127.031871345029
"53908",70.0833333333333,75.3809523809524,9.27400793650794
"53955",44.8333333333333,34.4166666666667,93.707671957672
"53956",44.8333333333333,34.4166666666667,93.707671957672
"54001",106.833333333333,106.513157894737,6.44773391812866
"54002",107.166666666667,106.972222222222,5.47467320261438
"54003",109.333333333333,111.25,7.52391975308642
"54004",107.75,107.884259259259,6.41106118373274
"54005",103.25,104.184210526316,2.52205165692008
"54006",100,99.7916666666667,8.13340643274853
"54007",99.25,98.7982456140351,7.23095354126056
"54008",95.1666666666667,94.975,5.80709064327486
"54009",103.666666666667,101.475,11.5885233918129
"54010",102.416666666667,103.416666666667,10.156862745098
"54011",101.666666666667,101.486111111111,2.31392973856209
"54012",101.583333333333,101.1875,1.29303728070175
"54013",99.4166666666667,99.7894736842105,4.3012102014295
"54014",102.666666666667,101.195833333333,3.503125
"54015",99.9166666666667,96.8375,8.78762792397662
"54016",87.25,87.825,1.2016812865497
"54017",87.0833333333333,88.4429824561404,1.18059616634178
"54018",87.6666666666667,87.0625,2.36540570175439
"54019",93.1666666666667,91.8070175438596,8.3133122157245
"54020",91.4166666666667,90.7083333333333,8.6186683006536
"54021",85.8333333333333,87.1666666666667,6.04824561403508
"54022",88.3333333333333,89.9212962962963,2.92032044299201
"54023",93.0833333333333,91.2833333333333,4.42865497076023
"54024",88.8333333333333,89.7208333333333,3.33792032163743
"54025",90.5833333333333,89.725,4.62434210526316
"54026",86.5833333333333,88.9625,4.89947002923977
"54027",87.9166666666667,87.2958333333333,1.52008406432749
"54028",90,87.6136363636364,3.24969937469938
"54029",80.0833333333333,80.1973684210526,3.45695256660169
"54030",74.0833333333333,78.4833333333333,20.8885964912281
"54031",86.8333333333333,86.0583333333333,1.99349415204679
"54032",87.8333333333333,90.25,8.74019607843138
"54033",84.0833333333333,82.7272727272727,5.34998797498798
"54034",76.0833333333333,78.1208333333333,3.67870979532163
"54035",92,91.2666666666667,4.16856725146199
"54036",103.333333333333,102.116666666667,5.63552631578947
"54037",84.9166666666667,85.6111111111111,0.744281045751633
"54038",85,86.0541666666667,16.0674524853801
"54039",80.9166666666667,81.9649122807018,5.84823749187784
"54040",82.8333333333333,84.2541666666667,9.06906067251462
"54041",82.9166666666667,85.1166666666667,1.39210526315789
"54042",87,84.8791666666667,1.64508406432748
"54043",82.8333333333333,82.3666666666667,4.35263157894737
"54044",75.0833333333333,77.3640350877193,17.0248538011696
"54103",109.333333333333,111.25,7.52391975308642
"54116",87.25,87.6491228070175,1.17097141000649
"54119",94.0833333333333,92.2333333333333,5.18172514619883
"54124",88.8333333333333,89.7208333333333,3.33792032163743
"54130",76.3333333333333,77.2375,10.3554641812866
"54203",109.333333333333,110.899122807018,7.82606400259909
"54219",94.0833333333333,92.2333333333333,5.18172514619883
"54900",78.75,76.4642857142857,18.3934523809524
"54901",81.75,82.8769841269841,7.35112433862434
"55001",69.6666666666667,69.4416666666667,84.0958333333333
"55002",96.3333333333333,85.4078947368421,246.36488791423
"55003",67.6666666666667,65.5833333333333,42.6365740740741
"55004",74.0833333333333,70.0701754385965,80.6730425601039
"55005",62.5,66.2938596491228,86.8289879792073
"55006",69,56.9907407407407,71.3945170660857
"55007",104.916666666667,95.9833333333333,103.844005847953
"55008",83,90.8916666666667,40.1769736842105
"55009",83.8333333333333,88.525,54.7712719298246
"55010",79.8333333333333,81.0753968253968,49.3020171957672
"55011",61.9166666666667,71.075,60.1263888888889
"55012",73.5833333333333,66.7458333333333,41.7401133040936
"55013",89.75,93.6708333333333,114.205025584795
"55014",107.333333333333,99.3703703703704,112.862926652142
"55015",61.5,65.1759259259259,188.404320987654
"55016",83.75,74.5925925925926,58.3038307915759
"55017",64.75,62.7731481481481,61.9483705519245
"55018",88,64.8333333333333,285.076754385965
"55019",63.5833333333333,69.3958333333333,292.980902777778
"55020",96.8333333333333,87.7314814814815,213.819081336238
"55021",83.3333333333333,65.5601851851852,258.289873819898
"55022",65.5,64.7361111111111,107.235498366013
"55023",89.5,94.7352941176471,193.580065359477
"55024",78.3333333333333,69.3935185185185,163.095429375454
"55025",126.583333333333,101.05,132.711549707602
"55027",115.833333333333,111.6875,125.765990497076
"55028",113.583333333333,107.189814814815,60.2580110748003
"55029",152.083333333333,152.789473684211,833.117568226121
"55030",145.083333333333,137.622549019608,173.856872957516
"55031",187.916666666667,178.90625,491.186921296296
"55032",173.25,168.700980392157,189.336856617647
"55033",200.25,188.455882352941,204.817810457516
"55037",35.75,48.9429824561403,172.821028265107
"55043",63,69.8070175438596,171.995410981157
"55045",110.5,96.7456140350877,78.8614766081871
"55101",68.5,67.3916666666667,48.3736111111111
"55103",85.1666666666667,77.0916666666667,156.505774853801
"55108",83,90.8916666666667,40.1769736842105
"55114",113.583333333333,108.758771929825,20.9050113710201
"55119",63.5833333333333,69.3958333333333,292.980902777778
"55120",76.8333333333333,86.2175925925926,321.258283405955
"55121",59.75,64.6833333333333,239.701461988304
"55125",126.583333333333,101.05,132.711549707602
"55130",145.083333333333,139.435185185185,222.771695715323
"55143",74.25,69.4166666666667,62.844298245614
"55208",90.8333333333333,90.225,62.1491959064327
"55901",64.25,62.825,132.314254385965
"55902",48.1666666666667,50.4122807017544,82.787402534113
"55903",60.9166666666667,66.4583333333333,39.0953947368421
"55904",103.916666666667,98.7083333333333,104.214256535948
"55905",63.8333333333333,73.037037037037,184.215867828613
"55906",186.083333333333,167.8375,294.364382309942
"55907",63.8333333333333,65.9833333333333,55.5428362573099
"55908",107.666666666667,103.439814814815,56.5096450617284
"55909",103.916666666667,98.7083333333333,104.214256535948
"56001",23.5833333333333,23.9087301587302,26.2916005291005
"56002",27,27.3478260869565,6.77818950373298
"56003",25.4166666666667,25.8409090909091,11.7552308802309
"56005",32.3333333333333,31.2698412698413,16.6388227513228
"56006",24.5833333333333,22.8373015873016,11.3565806878307
"56007",18.6666666666667,20.0606060606061,12.5702260702261
"56008",28.1666666666667,26.4920634920635,21.0992394179894
"56009",21.5,23.9166666666667,14.0888888888889
"56010",31,30.8731884057971,43.7518115942029
"56013",49.25,48.7820512820513,2.56775284900285
"56014",42.8333333333333,42.2456140350877,5.8514457439896
"56015",45.0833333333333,44.0793650793651,6.72810846560847
"56016",44.9166666666667,43.6927083333333,0.830295138888889
"56017",35.5,29.6174242424242,18.7954094516595
"56018",42.8333333333333,40.2896825396825,18.0455687830688
"56021",36.5833333333333,38.7063492063492,26.1032076719577
"56022",48.8333333333333,50.6,17.0896198830409
"56023",42.6666666666667,41.5416666666667,19.0944113756614
"56024",37.1666666666667,38.7103174603175,28.3719576719577
"56025",44.25,44.5198412698413,3.72840608465609
"56026",45,41.4007936507937,26.1622354497355
"56029",50.9166666666667,49.5964912280702,5.80112897985705
"56030",49.25,49.0686274509804,3.59048202614379
"56031",56.6666666666667,55.3791666666667,2.50107821637427
"56032",45.1666666666667,52.6710526315789,16.9525259909032
"56033",57.8333333333333,54.8876811594203,10.7263943785683
"56034",51.1666666666667,51.3106060606061,10.7104377104377
"56036",61.5,61.5984848484849,0.812247474747474
"56037",55,52.8134920634921,7.93743386243387
"56038",59.25,58.3287037037037,7.51917665214234
"56039",59.5833333333333,56.712962962963,5.63743645606391
"56040",56.5,57.4291666666667,9.20707236842106
"56041",54.4166666666667,53.4642857142857,7.22123015873016
"56042",47.1666666666667,51.2083333333333,11.2013888888889
"56044",52.9166666666667,54.0916666666667,4.88077485380117
"56101",23.5833333333333,23.7951388888889,24.5923787238325
"56105",32.3333333333333,30.963768115942,17.9954710144928
"56110",31,30.8731884057971,43.7518115942029
"56116",44.9166666666667,43.6927083333333,0.830295138888889
"56117",26.5,30.3166666666667,16.419298245614
"56125",51.1666666666667,50.5436507936508,4.57959656084656
"56131",56.1666666666667,55.640350877193,0.55559616634178
"56137",55.25,52.4166666666667,10.94375
"56144",52.9166666666667,54.0916666666667,4.88077485380117
"56217",30.6666666666667,33.2462121212121,17.3131463443963
"57001",45.0833333333333,47.2678571428571,6.7491224053724
"57002",51.0833333333333,49.9358974358974,2.60202991452991
"57003",48.0833333333333,48.5069444444444,4.92987163299664
"57004",46.5833333333333,48.0039682539683,3.27046957671958
"57005",46,45.7386363636364,5.17876683501684
"57006",51.9166666666667,49.5388888888889,3.37784391534392
"57008",41.25,36.9635416666667,23.0379340277778
"57009",35.25,39.6923076923077,18.7064636752137
"57010",32.1666666666667,33.2333333333333,8.27896825396826
"57011",47.6666666666667,46.8981481481481,0.867669753086419
"57012",46.6666666666667,45.6325757575758,3.4951449013949
"57013",45.6666666666667,40.6984126984127,7.51283068783068
"57014",32.0833333333333,29.8977272727273,13.6176797739298
"57015",30.5833333333333,30.5347222222222,2.71251006441224
"57016",43.25,35.4675925925926,33.3064860203341
"57017",42.0833333333333,44.2992424242424,3.36551527176527
"57018",43.5833333333333,43.0555555555556,1.03078703703704
"57019",41.5833333333333,40.3586956521739,9.14484519104084
"57020",30.5,31.1098484848485,15.6073983886484
"57021",32.5833333333333,21.7941176470588,84.4280535130719
"57022",17.25,15.9583333333333,11.806712962963
"57023",22.9166666666667,20.1388888888889,29.1137566137566
"57024",12.6666666666667,13.2738095238095,5.66819291819292
"57025",16.4166666666667,12.4666666666667,24.5090643274854
"57036",-2.58333333333333,-9.27083333333333,32.7320350241546
"57037",-39.9166666666667,-40.5138888888889,2.5481078904992
"57038",-8.83333333333333,-6.49333333333333,12.4484490740741
"57039",-36.1666666666667,-36.6166666666667,6.87094907407407
"57040",-38.4166666666667,-38.7366666666667,2.98303240740741
"57041",-38.8333333333333,-39.6006944444444,3.62015650161031
"57042",-26.6666666666667,-26.5277777777778,12.1266103059581
"57043",-16.5,-15.2608695652174,2.4282224418094
"57044",-30.75,-33.6111111111111,13.5100644122383
"57045",-41.6666666666667,-41.1041666666667,2.58288043478261
"57102",51.0833333333333,49.9358974358974,2.60202991452991
"57105",46,45.7386363636364,5.17876683501684
"57120",30.5,29.6485507246377,23.2935331576636
"57121",28.4166666666667,25.3815789473684,57.1020955165692
"57125",16.4166666666667,11.8571428571429,31.0855158730159
"57137",-38.5833333333333,-39.9270833333333,3.02253170289855
"57138",-4.33333333333333,-6.90666666666667,10.1790046296296
"57225",-4.91666666666667,-3.34090909090909,20.5052308802309
"57919",44.5,45.4708333333333,4.38543494152047
"57921",28.25,29.3214285714286,42.2327533577534
"58001",70.1666666666667,72.1041666666667,45.405610380117
"58002",84.8333333333333,82.9912280701754,36.4003817413905
"58003",66.8333333333333,69.0375,13.2218384502924
"58004",78.5833333333333,78.1491228070175,43.6431936322287
"58005",71.1666666666667,70.3416666666667,33.1205409356725
"58006",69.8333333333333,74.3208333333333,33.8686220760234
"58007",72.6666666666667,69.0833333333333,31.7536549707602
"58008",69.8333333333333,74.0476190476191,46.3858134920635
"58009",66.5,66.6929824561404,29.8619233268356
"58010",65.9166666666667,68.9958333333333,38.8307565789474
"58011",61.75,61.9125,25.0734466374269
"58012",54.9166666666667,49.3174603174603,146.558763227513
"58013",67.5833333333333,65.234126984127,18.6761243386243
"58014",62.4166666666667,65.890350877193,13.1836825860949
"58015",58.5,60.3208333333333,15.3481542397661
"58016",37.0833333333333,45.2458333333333,100.00327119883
"58017",38.3333333333333,42.4642857142857,58.8851190476191
"58018",49.8333333333333,45.0357142857143,69.6323412698413
"58019",46.0833333333333,38.9208333333333,36.0763706140351
"58020",38.9166666666667,38.8928571428571,36.7146825396825
"58021",26,35.1468253968254,31.5186838624339
"58022",34.5833333333333,32.4916666666667,21.2272660818713
"58023",48.0833333333333,48.3,143.079239766082
"58102",84.8333333333333,82.9912280701754,36.4003817413905
"58116",37.0833333333333,46.5436507936508,118.578207671958
"59001",122.416666666667,120.4,11.0940058479532
"59002",125.5,124.864035087719,1.67608836907082
"59003",122.416666666667,123.041666666667,4.6734068627451
"59004",124.916666666667,121.645833333333,15.8061951754386
"59005",115.583333333333,115.35,1.53888888888889
"59006",119.333333333333,120.407894736842,7.73911630929176
"59007",119.333333333333,120.616666666667,6.16915204678363
"59008",119.333333333333,117.4875,9.5828033625731
"59009",122.416666666667,122.969298245614,3.619761208577
"59010",102.5,105.220588235294,40.9782475490196
"59011",114.583333333333,115.083333333333,1.44934640522876
"59012",114.916666666667,112.370833333333,19.1392361111111
"59013",114.166666666667,114.909722222222,1.0725484006734
"59014",102.5,105.220588235294,40.9782475490196
"59015",114.083333333333,114.152777777778,6.50265522875818
"59016",93.1666666666667,94.3833333333333,37.612865497076
"59017",114,110.365740740741,77.1594271968046
"59018",99.1666666666667,101.043859649123,92.9177225471085
"59019",89.1666666666667,86.775,35.965716374269
"59020",102.166666666667,100.074561403509,38.0547027290448
"59021",85.6666666666667,85.7833333333333,45.7627192982456
"59022",97.6666666666667,99.1008771929825,100.162483755685
"59023",94.0833333333333,100.820175438596,58.755604288499
"59024",110.583333333333,107.803921568627,75.8133169934641
"59025",114.5,114.12962962963,17.8645606390705
"59026",111.25,111.295833333333,23.9411366959064
"59027",115.666666666667,115.644736842105,4.0901559454191
"59028",117.75,118.355263157895,4.24756335282651
"59029",121.75,120.75,4.56574074074074
"59030",123.75,122.446428571429,3.71325549450549
"59031",125.5,125.8125,2.83222853535354
"59032",119,118.387254901961,4.4157475490196
"59033",115.166666666667,116.956140350877,2.84442007797271
"59104",124.916666666667,121.550925925926,17.2754402687001
"59107",119.333333333333,121.305555555556,4.9281045751634
"59109",119.333333333333,121.833333333333,6.2404970760234
"59111",114.583333333333,115.083333333333,1.44934640522876
"59114",102.5,104.810185185185,41.5995143427742
"59116",93.1666666666667,92.4561403508772,54.345191682911
"59131",125.5,125.8125,2.83222853535354
"59132",119,118.387254901961,4.4157475490196
"59204",124.916666666667,121.550925925926,17.2754402687001
"59231",125.5,125.8125,2.83222853535354
"59232",116.666666666667,118.460784313725,4.16069240196078
"60001",110.166666666667,100.236842105263,74.3875487329435
"60002",90.25,91.162037037037,38.248751815541
"60003",40.5833333333333,59.2708333333333,439.471399853801
"60004",61.9166666666667,66.8552631578947,768.458211500975
"60005",84.75,91.8508771929825,83.3276072124756
"60006",106.666666666667,105.578947368421,70.34681611436
"60007",96.9166666666667,94.4166666666667,50.8553921568627
"60008",98.5833333333333,89.4907407407407,109.169026870007
"60009",106.666666666667,98.7892156862745,325.203227124183
"60010",79,75.8703703703704,636.315541031227
"60011",103.583333333333,104.513888888889,156.764910130719
"60012",144.5,140.00462962963,15.1556145606391
"60013",83.0833333333333,84.6176470588235,19.0859885620915
"60014",114.833333333333,106.833333333333,157.774305555556
"60015",128.666666666667,118.666666666667,187.699845679012
"60016",115.416666666667,114.450980392157,59.2231413398693
"60017",148.083333333333,144.736842105263,9.39449317738792
"60018",140.75,141.872549019608,4.98274101307189
"60019",81.0833333333333,75.5294117647059,38.0364072712418
"60020",124.666666666667,108.712962962963,543.05001815541
"60021",139.5,131.74537037037,70.8124773057371
"60022",129.416666666667,117.231481481481,243.794571532317
"60023",151.916666666667,145.75462962963,108.586987109659
"60024",141.583333333333,142.731481481481,9.47267610748003
"60025",150.333333333333,146.156862745098,62.4226409313725
"60026",155,147.947916666667,63.8035879629629
"60027",152.166666666667,153.166666666667,75.0086805555556
"60028",80,113.092592592593,755.566085693537
"60029",162.666666666667,159.803921568627,28.5641850490196
"60030",148.833333333333,151,39.5841503267973
"60031",148.75,146.313725490196,139.719209558824
"60051",104.75,101.55701754386,186.870410981157
"60052",86.5,83.9517543859649,90.5897498375569
"60053",59,60.4212962962963,54.372934822077
"60054",33.3333333333333,47.0570175438597,490.187540610786
"60055",102.75,97.0098039215686,26.8948631535948
"60056",124.833333333333,117.384259259259,67.1561592229484
"60057",89.1666666666667,91.9907407407407,45.6714778503994
"60058",63.6666666666667,89.9074074074074,223.681281771968
"60059",81.8333333333333,82.8991228070175,777.248131903834
"60060",80.3333333333333,77.5791666666667,465.613651315789
