"AOU","Variables","Estimate","Q2.5","Q97.5","Focal","Family"
4840,"NDVI",-0.045793215,-0.132829789,0.041539968,"Gray Jay","Corvidae"
4880,"NDVI",-0.07489279,-0.138979263,-0.011300772,"American Crow","Corvidae"
4900,"NDVI",-0.23735246,-0.355171058,-0.119531203,"Fish Crow","Corvidae"
4910,"NDVI",-0.312529087,-0.433729489,-0.189423646,"Clark's Nutcracker","Corvidae"
4940,"NDVI",-0.125242486,-0.204473119,-0.047647565,"Bobolink","Icteridae"
4950,"NDVI",-0.086501993,-0.146341351,-0.026549529,"Brown-headed Cowbird","Icteridae"
4970,"NDVI",-0.157357104,-0.23237491,-0.082502166,"Yellow-headed Blackbird","Icteridae"
4980,"NDVI",0.108043654,0.042432874,0.174323878,"Red-winged Blackbird","Icteridae"
5010,"NDVI",0.446475504,0.367354893,0.527151494,"Eastern Meadowlark","Icteridae"
5011,"NDVI",-0.161072345,-0.252434027,-0.070695894,"Western Meadowlark","Icteridae"
5060,"NDVI",-0.236684778,-0.305692022,-0.166482954,"Orchard Oriole","Icteridae"
5070,"NDVI",0.182213775,0.10919982,0.255784548,"Baltimore Oriole","Icteridae"
5080,"NDVI",-0.067618759,-0.164751394,0.031932165,"Bullock's Oriole","Icteridae"
5100,"NDVI",-0.649419625,-0.742127791,-0.559554545,"Brewer's Blackbird","Icteridae"
5110,"NDVI",0.335147971,0.269600959,0.40220131,"Common Grackle","Icteridae"
5120,"NDVI",-0.589244811,-0.767715888,-0.407679325,NA,NA
5170,"NDVI",0.457676238,0.33792735,0.578298845,"Purple Finch","Fringillidae"
5180,"NDVI",-0.226718501,-0.367931014,-0.087288831,"Cassin's Finch","Fringillidae"
5190,"NDVI",0.597749678,0.521651484,0.6723728,"House Finch","Fringillidae"
5210,"NDVI",-0.416237751,-0.50847568,-0.321044872,"Red Crossbill","Fringillidae"
5220,"NDVI",-0.028471476,-0.201520579,0.142095228,"White-winged Crossbill","Fringillidae"
5290,"NDVI",-0.00917504,-0.069893082,0.052649289,"American Goldfinch","Fringillidae"
5300,"NDVI",-0.435154572,-0.544132088,-0.326187642,"Lesser Goldfinch","Fringillidae"
5330,"NDVI",-0.320347329,-0.400743688,-0.240519133,"Pine Siskin","Fringillidae"
5400,"NDVI",-0.367522776,-0.459202731,-0.275897851,"Vesper Sparrow","Emberizidae"
5460,"NDVI",-0.744725891,-0.83048549,-0.660302551,"Grasshopper Sparrow","Emberizidae"
5480,"NDVI",0.090072738,-0.033193614,0.212158498,"Le Conte's Sparrow","Emberizidae"
5520,"NDVI",-0.319572232,-0.401172629,-0.237855596,"Lark Sparrow","Emberizidae"
5540,"NDVI",-0.437112106,-0.523605645,-0.352037182,"White-crowned Sparrow","Emberizidae"
5580,"NDVI",0.587900112,0.449927076,0.729831131,"White-throated Sparrow","Emberizidae"
5600,"NDVI",-0.04183491,-0.104455125,0.021082773,"Chipping Sparrow","Emberizidae"
5610,"NDVI",0.621302175,0.537358763,0.705814502,"Clay-colored Sparrow","Emberizidae"
5620,"NDVI",0.084602127,-0.050110206,0.222644331,NA,NA
5630,"NDVI",0.102536104,0.031779538,0.173689404,"Field Sparrow","Emberizidae"
5730,"NDVI",-1.135854706,-1.304084201,-0.968643421,"Black-throated Sparrow","Emberizidae"
5780,"NDVI",0.249991373,0.07060256,0.428359266,"Cassin's Sparrow","Emberizidae"
5810,"NDVI",0.028155544,-0.033791019,0.089578254,"Song Sparrow","Emberizidae"
5840,"NDVI",0.344654168,0.262018753,0.428393794,"Swamp Sparrow","Emberizidae"
5850,"NDVI",-0.682235625,-0.825306252,-0.540693402,"Fox Sparrow","Emberizidae"
5870,"NDVI",-0.086902014,-0.172514565,-0.000496107,"Eastern Towhee","Emberizidae"
5880,"NDVI",-0.287524967,-0.39755675,-0.17715862,"Spotted Towhee","Emberizidae"
5900,"NDVI",-0.303424578,-0.450371726,-0.158360101,"Green-tailed Towhee","Emberizidae"
5930,"NDVI",0.298937395,0.188958491,0.412976918,"Northern Cardinal","Cardinalidae"
5950,"NDVI",0.035217933,-0.033191351,0.103308093,"Rose-breasted Grosbeak","Cardinalidae"
5960,"NDVI",-0.117428368,-0.208377573,-0.025315399,"Black-headed Grosbeak","Cardinalidae"
5970,"NDVI",-0.363116658,-0.447800304,-0.2763741,"Blue Grosbeak","Cardinalidae"
5980,"NDVI",-0.086789427,-0.155219012,-0.015967577,"Indigo Bunting","Cardinalidae"
5990,"NDVI",-0.340062227,-0.430896787,-0.25157208,NA,NA
6010,"NDVI",0.144386706,0.010928771,0.277291897,"Painted Bunting","Cardinalidae"
6040,"NDVI",-0.08823029,-0.183903897,0.006810093,"Dickcissel","Cardinalidae"
6050,"NDVI",-0.301964079,-0.409216607,-0.198352437,"Lark Bunting","Emberizidae"
6070,"NDVI",-0.406690622,-0.494775201,-0.318886584,"Western Tanager","Thraupidae"
6080,"NDVI",-0.032170131,-0.098666106,0.033350846,"Scarlet Tanager","Thraupidae"
6100,"NDVI",0.209392826,0.119240768,0.301022784,"Summer Tanager","Thraupidae"
6120,"NDVI",0.030393492,-0.045237714,0.107627161,"Cliff Swallow","Hirundinidae"
6130,"NDVI",-0.107450905,-0.16837631,-0.046258422,"Barn Swallow","Hirundinidae"
6140,"NDVI",-0.117658238,-0.180391789,-0.055080682,"Tree Swallow","Hirundinidae"
6150,"NDVI",0.322841889,0.231549908,0.412939191,"Violet-green Swallow","Hirundinidae"
6160,"NDVI",0.045547934,-0.039181511,0.130495836,"Bank Swallow","Hirundinidae"
6170,"NDVI",-0.093155515,-0.156931974,-0.029674387,"Northern Rough-winged Swallow","Hirundinidae"
6190,"NDVI",0.004866549,-0.056616321,0.066719538,"Cedar Waxwing","Bombycillidae"
6220,"NDVI",-0.574568091,-0.674547488,-0.476179332,NA,NA
6240,"NDVI",-0.197434365,-0.261299182,-0.133032316,"Red-eyed Vireo","Vireonidae"
6270,"NDVI",-0.347019425,-0.418234591,-0.27704173,"Warbling Vireo","Vireonidae"
6280,"NDVI",-0.0469058,-0.115553394,0.023067089,"Yellow-throated Vireo","Vireonidae"
6290,"NDVI",0.133583325,0.050260935,0.215203233,"Blue-headed Vireo","Vireonidae"
6291,"NDVI",-0.173362493,-0.288844439,-0.055843078,"Plumbeous Vireo","Vireonidae"
6292,"NDVI",0.286205934,0.131625101,0.439473726,"Cassin's Vireo","Vireonidae"
6310,"NDVI",0.448384179,0.349828946,0.547278313,"White-eyed Vireo","Vireonidae"
6330,"NDVI",0.891552345,0.744649809,1.045946052,"Bell's Vireo","Vireonidae"
6360,"NDVI",0.006527161,-0.05968234,0.072861523,"Black-and-white Warbler","Parulidae"
6370,"NDVI",0.646652186,0.51488162,0.778817602,"Prothonotary Warbler","Parulidae"
6380,"NDVI",1.019749329,0.832190005,1.206604298,"Swainson's Warbler","Parulidae"
6390,"NDVI",0.44012202,0.344869953,0.534785289,"Worm-eating Warbler","Parulidae"
6410,"NDVI",-0.208277107,-0.298133915,-0.117734114,"Blue-winged Warbler","Parulidae"
6450,"NDVI",0.019282341,-0.07117622,0.106737317,"Nashville Warbler","Parulidae"
6460,"NDVI",-0.409681353,-0.500093591,-0.318931402,"Orange-crowned Warbler","Parulidae"
6480,"NDVI",-0.334758425,-0.412863089,-0.255321534,"Northern Parula","Parulidae"
6520,"NDVI",-0.105388749,-0.168108563,-0.043072134,"Yellow Warbler","Parulidae"
6540,"NDVI",0.245154408,0.161404986,0.327808231,"Black-throated Blue Warbler","Parulidae"
6570,"NDVI",0.196508768,0.08264665,0.31156348,"Magnolia Warbler","Parulidae"
6590,"NDVI",-0.200370648,-0.275902797,-0.125753143,"Chestnut-sided Warbler","Parulidae"
6620,"NDVI",0.203082629,0.116279937,0.290464442,"Blackburnian Warbler","Parulidae"
6630,"NDVI",0.473765618,0.380544004,0.566088139,"Yellow-throated Warbler","Parulidae"
6650,"NDVI",-0.227028547,-0.357128008,-0.096749976,"Black-throated Gray Warbler","Parulidae"
6670,"NDVI",0.056818092,-0.049750429,0.164443887,"Black-throated Green Warbler","Parulidae"
6710,"NDVI",0.27201245,0.169053063,0.375800834,"Pine Warbler","Parulidae"
6730,"NDVI",0.274437766,0.196615828,0.352495093,"Prairie Warbler","Parulidae"
6740,"NDVI",0.287203764,0.210855099,0.365265645,"Ovenbird","Parulidae"
6760,"NDVI",-0.106306078,-0.199851591,-0.015615649,"Louisiana Waterthrush","Parulidae"
6770,"NDVI",0.089904209,0.016297739,0.161050829,"Kentucky Warbler","Parulidae"
6790,"NDVI",0.894380644,0.765047251,1.023088709,"Mourning Warbler","Parulidae"
6800,"NDVI",-0.401260789,-0.486641439,-0.319123642,"MacGillivray's Warbler","Parulidae"
6810,"NDVI",-0.018773888,-0.077057039,0.04021499,"Common Yellowthroat","Parulidae"
6830,"NDVI",0.041097257,-0.026509703,0.108309131,NA,NA
6840,"NDVI",0.066049405,-0.019179379,0.15111148,"Hooded Warbler","Parulidae"
6850,"NDVI",-0.182224423,-0.285403572,-0.080898349,"Wilson's Warbler","Parulidae"
6860,"NDVI",0.08475684,-0.016208674,0.182228075,"Canada Warbler","Parulidae"
6870,"NDVI",0.103474476,0.031551725,0.174262139,"American Redstart","Parulidae"
6882,"NDVI",0.1731637,0.110586924,0.235287332,"House Sparrow","Passeridae"
7020,"NDVI",-0.055948717,-0.198454166,0.086612458,"Sage Thrasher","Mimidae"
7030,"NDVI",0.256290226,0.15430008,0.356535086,"Northern Mockingbird","Mimidae"
7040,"NDVI",0.214912393,0.152899926,0.277539735,"Gray Catbird","Mimidae"
7050,"NDVI",-0.254270615,-0.321732946,-0.186879863,"Brown Thrasher","Mimidae"
7150,"NDVI",-0.182942727,-0.289772065,-0.075533948,"Rock Wren","Troglodytidae"
7180,"NDVI",0.133859673,0.04870914,0.219407203,"Carolina Wren","Troglodytidae"
7190,"NDVI",0.026474239,-0.094149113,0.150062139,"Bewick's Wren","Troglodytidae"
7210,"NDVI",-0.109548401,-0.173121186,-0.046253708,"House Wren","Troglodytidae"
7221,"NDVI",0.380336247,0.177684775,0.587736522,"Pacific Wren","Troglodytidae"
7222,"NDVI",0.177370126,0.063493966,0.286257324,"Winter Wren","Troglodytidae"
7240,"NDVI",-0.061643617,-0.165345755,0.039957798,"Sedge Wren","Troglodytidae"
7260,"NDVI",0.295816505,0.209907257,0.383181397,"Brown Creeper","Certhiidae"
7270,"NDVI",0.216298063,0.152134362,0.28100205,"White-breasted Nuthatch","Sittidae"
7280,"NDVI",0.211108758,0.138006802,0.283833194,"Red-breasted Nuthatch","Sittidae"
7290,"NDVI",0.216285575,0.081021337,0.35145861,"Brown-headed Nuthatch","Sittidae"
7310,"NDVI",-0.014428651,-0.097554866,0.066548542,"Tufted Titmouse","Paridae"
7350,"NDVI",-0.067486148,-0.129625877,-0.005850427,"Black-capped Chickadee","Paridae"
7360,"NDVI",0.287507098,0.165398904,0.408175619,"Carolina Chickadee","Paridae"
7380,"NDVI",-0.022366111,-0.132672922,0.088085272,"Mountain Chickadee","Paridae"
7430,"NDVI",-0.125251887,-0.294265323,0.04804712,"Bushtit","Aegithalidae"
7480,"NDVI",0.235273212,0.141832175,0.325134475,"Golden-crowned Kinglet","Regulidae"
7510,"NDVI",-0.043793709,-0.112528337,0.023760614,"Blue-gray Gnatcatcher","Sylviidae"
7540,"NDVI",-0.524823962,-0.632306558,-0.417771317,"Townsend's Solitaire","Turdidae"
7550,"NDVI",-0.014949237,-0.087182926,0.057535279,"Wood Thrush","Turdidae"
7560,"NDVI",0.062683658,-0.011664229,0.137100156,"Veery","Turdidae"
7580,"NDVI",-0.080711758,-0.152128245,-0.009760066,"Swainson's Thrush","Turdidae"
7590,"NDVI",0.400836085,0.314360368,0.490729762,"Hermit Thrush","Turdidae"
7610,"NDVI",-0.497106715,-0.55889431,-0.435074152,"American Robin","Turdidae"
7660,"NDVI",-0.159302144,-0.231618795,-0.086923153,"Eastern Bluebird","Turdidae"
7670,"NDVI",-0.776371644,-0.936466247,-0.615401173,"Western Bluebird","Turdidae"
7680,"NDVI",-0.394350149,-0.513852761,-0.277758182,"Mountain Bluebird","Turdidae"
