"stateroute","evi.point","evi.mean","evi.var"
"75005",6455.20675491667,6175.94357143584,3916210.91738236
"75009",5944.07616529644,5567.73125447961,5192638.5797024
"75013",7005.06392935658,6109.11758894982,3142479.44811612
"76001",7649.11466137959,7616.70771827886,910879.698332764
"76002",7978.52248551244,7947.95851718946,564554.342411915
"76003",7998.53435534651,8159.77670027889,107229.773187511
"76004",6395.88697277556,7078.10080005963,956801.472299382
"76005",6542.14983839859,6394.36546983786,1032438.61991898
"76006",7677.29386513993,7486.38412782374,1352446.96680123
"76007",7827.27511777011,6754.96360783629,1499906.50220264
"76008",8160.78649415557,7001.79445772327,1069727.66622135
"76009",7925.94640528307,7409.67270540137,954627.326959896
"76010",8350.35075282419,8020.31578152284,191169.521512529
"76011",7822.78041833678,8090.84575251293,192655.197309964
"76012",8078.98969845906,8142.0881639597,120861.33925271
"76013",8506.19429303271,8213.1939001936,163166.849322794
"76014",8131.32866108436,8245.58863264399,159993.887321217
"76015",7962.56093445736,8081.60187964607,126581.693187249
"76016",7658.13210473629,8184.02417633111,105443.029252888
"76017",6991.16506424674,8049.8426636873,109626.528188941
"76018",8145.42331691463,7732.55625521682,559297.5285775
"76019",6952.69660923165,7058.35143176666,1486128.90614923
"76020",6482.95305967801,7435.50337141485,1628812.7161662
"76021",7005.29117386376,7284.84689079691,1793443.70110698
"76022",7283.35934137692,7944.20593555717,201091.123225683
"76023",7352.66897093617,7684.57354593007,517305.939333811
"76024",8035.39807571311,8022.33424202738,83146.7348253222
"76025",7889.9287620052,7823.62902746246,495578.908919201
"76026",8021.81675921955,7818.57106669704,626319.732898085
"76027",8396.45572710394,8152.96646961228,156264.669372125
"76028",7831.66774428223,7794.15199080447,216892.518841826
"76029",7337.99261097686,7895.62230285567,198857.390835178
"76030",8131.23408874256,8141.08154083986,108280.599160389
"76031",7889.27093245689,7606.35949829604,445392.518830359
"76032",5644.00408089965,6350.88586998492,1210140.5149836
"76033",8271.34203547991,8129.10289283434,92856.2438280586
"76034",7718.09612676607,7805.68434498635,175892.784708192
"76035",8030.36625870511,7824.52895367251,154080.50062587
"76036",7774.26066902556,7895.58682306344,80677.3240028977
"76037",7799.21453972846,7841.09619091546,82086.4648682754
"76038",7996.77124531853,7757.18298881401,1206846.25179069
"76039",7826.92658568115,7430.75178094625,2053742.76826609
"76040",5598.11363955834,7144.71598099202,4338591.05124619
"76041",7518.26016080167,7699.14748151637,1017383.57625436
"76042",6682.80448066255,7318.63753259679,2835491.2124942
"76043",7326.83034088362,7510.23746739265,695841.799215452
"76044",6437.93511401507,7485.34758864666,734787.624493466
"76045",6751.73407891492,7264.10258282623,1644638.28259146
"76046",6998.09002101823,7314.08825949315,238656.233739704
"76047",7457.88180984102,7212.80641110748,1302433.35571964
"76048",7488.15103568863,7542.04161480443,442260.219746883
"76049",7459.3684304917,7172.3650986168,234479.865191299
"76050",6996.35004655023,7510.10373324711,279281.219841329
"76051",6991.8338406662,7298.39642251983,679264.149538732
"76052",7364.52427182582,7700.5189063962,112005.275573558
"76053",6980.40218305218,7177.62037447433,970511.353428686
"76054",7715.97202416223,7550.75259007458,139163.410840356
"76055",7931.29881560055,7628.19231629292,421827.670605643
"76056",8090.6933182554,7889.88209258447,110511.95547769
"76057",7746.92291576212,7703.12128596806,1821073.73764051
"76058",8343.92302434774,7822.26025513616,631521.470323234
"76059",7186.36000061518,7713.06544062872,592429.953001001
"76060",8153.71208438636,7913.93375199672,452933.523376526
"76061",7811.77806413721,7819.66497775247,512357.331995817
"76062",3084.46292278536,7802.75641397362,756377.891606047
"76063",8121.77057326111,7697.49033077445,2292532.53822435
"76064",8223.70732317497,7908.91180228185,1305031.05775796
"76065",7945.19911562611,7934.9189086997,212960.581915673
"76066",7489.81986706344,7777.73806240223,648852.892525832
"76067",7354.6949078943,7548.95963631629,2496242.63212055
"76068",5218.87960080062,7724.88149957378,1411226.7219337
"76069",7810.59408559819,7900.32560815672,318757.789291878
"76070",7628.77117709123,3230.79301968508,4929734.07036814
"76071",7082.70418381609,6700.61565115214,2418099.24098211
"76072",6981.39684386793,7191.49161857695,209705.856401825
"76073",7145.39683418363,6854.89491527833,1778778.82404043
"76074",7632.82878324959,7187.43563558096,1137856.28286257
"76075",7126.81982693311,7090.82889536005,137583.68392975
"76076",7346.39740418171,7094.67344593993,117016.886048095
"76077",8015.18141870085,7262.5516043057,332418.758126616
"76078",7846.31062607169,7595.62343104206,119138.689819474
"76079",7628.50599841126,7304.28237815304,194139.305057731
"76080",7101.41008516819,7336.36811447888,503082.884587734
"76081",7335.55955314907,7153.6317289985,3147604.80936631
"76082",7728.14583592877,7536.47814565163,1551936.80545586
"76083",7509.85890822874,7310.92572151305,2286727.01357465
"76084",7911.10246090747,7295.31252300777,2717979.64383225
"76085",5488.89525836293,6480.17839250652,1000876.01761857
"76086",6999.82186944095,6761.86954454387,3001350.33424269
"76087",5315.28270639301,6557.83602436338,2230935.11589001
"76088",6197.34460462515,6300.09214031783,2347079.34751388
"76089",6938.74534541927,6515.83463155582,1028682.61956308
"76090",7811.8461288214,8128.54914331179,56300.8902571805
"76091",5995.44892343726,5797.4235094439,331527.824328171
"76092",5606.1231069885,6279.2484803634,482947.267868996
"76093",5606.1231069885,6282.03053734034,464276.044849132
"76094",6554.19952177992,6896.57375866277,232990.599285529
"76095",7148.26658135422,7105.33755483294,232720.138886916
"76096",6275.23730895248,6310.60380356021,267793.9223216
"76097",5108.78337158294,6349.16805352841,265639.45778314
"76098",7067.56813497605,7129.93111092604,299394.896013027
"76099",6565.53149526098,7063.81065573251,489215.22624683
"76100",6330.17453053566,6203.71524982491,1761714.51117758
"76101",2901.17170810534,6025.51886471476,456017.99792116
"76104",6501.58890576056,6860.85530001288,919802.166439277
"76106",8229.86417202371,7560.32622900593,1292207.52915283
"76107",6451.29797458075,6572.49950071675,1562689.35212029
"76109",7550.01196150815,7554.79220608392,406991.1509339
"76110",8244.33085939804,8117.83011823409,92765.6296265391
"76112",8479.15184101236,8195.139275785,76528.3809675842
"76113",6877.40584685081,8235.36581351252,174490.712799567
"76115",8388.85071158854,8142.73436471849,93819.2776147678
"76116",7163.56205653197,8157.1899249277,101837.753980313
"76117",7415.12635836186,7340.82102370665,1557986.72995679
"76118",8107.13573614295,7937.09146722682,120876.236071814
"76120",7222.68354196209,7216.32867558236,1658755.70248809
"76121",6417.25649529539,7135.47146124802,3351016.49095419
"76124",8155.75082461493,8019.74501960327,84880.9373878554
"76125",7135.06076687998,7563.45134593289,1548716.60105294
"76126",8218.47213698893,8150.82190428931,47245.18877952
"76127",8022.85650094085,8150.71670191005,160153.633253854
"76128",7124.98312539669,7634.12713791078,371722.701289949
"76129",7609.991502892,7802.9212027128,208752.367317369
"76132",5108.45265033347,7521.40135296012,1043519.49098339
"76133",7845.33519501986,7864.59753680502,119260.241136163
"76134",7780.84937917122,7930.77564517178,139192.191398933
"76135",7659.00738530113,7917.63721804328,151249.972149413
"76136",8157.2124560723,8013.55690239852,85541.9925150198
"76137",7468.20465736741,7849.84823716361,391599.246957755
"76138",7453.57855412393,7845.75459741983,371173.179122517
"76139",6864.50212160554,7646.34873925908,114288.504229492
"76140",7178.88240000944,6926.48830463733,5652621.30905025
"76143",7935.95277676453,7473.03026312931,1139182.48436687
"76144",7766.68505312682,7439.17549248873,728447.207461704
"76147",6289.31481941169,7238.70030349136,1006971.5347563
"76148",7457.67690899186,7287.08277732941,351768.296955692
"76151",7260.48292470475,7395.27206967147,176656.216056955
"76155",6980.51395396265,7519.41751570592,690865.168903976
"76156",7384.53159988227,7839.11910448464,119742.05600701
"76157",7920.77116729757,7849.31431551,630161.629860196
"76159",6112.79974140172,7645.91401999229,719025.626357818
"76161",8106.89949448286,7861.15328257262,426575.41707707
"76162",7890.93385335859,7853.82050429726,659490.938550406
"76163",8262.31752822519,7903.29819835806,911006.717282507
"76164",8072.14841615572,7854.6844089219,615909.954591591
"76165",5583.83884551317,7146.15042482045,4603950.82915257
"76166",7961.22565229979,7907.72489059009,210607.993764042
"76170",7061.05903608532,6508.69561958968,1936433.43731245
"76172",6981.39684386793,7191.49161857695,209705.856401825
"76176",7081.39757737923,7010.54876993251,144389.897434513
"76181",7809.93216130799,7499.97683242936,2294580.82628761
"76182",7938.00325233792,7415.23654080078,237838.146802066
"76183",7915.81657652292,7519.75264439967,1408792.16147908
"76184",7492.33751612636,7433.52534836663,186432.467178501
"76186",5941.27875409021,7021.68065707542,1898575.40396584
"76190",8305.56777874166,8139.73107311616,65067.6620630837
"76201",7714.71758015414,7716.22281228619,462341.402088185
"76204",6194.2760233821,7066.37886168324,899796.257779526
"76212",8112.8333175069,8171.3459548283,58284.0292607147
"76213",8398.36507977461,8217.82146346667,166105.311925356
"76216",7710.81206671721,8259.96817770826,142625.019007774
"76221",7605.27045849535,7529.99032560641,1416990.53228493
"76225",7919.83192118563,8065.59939043037,163490.393435826
"76226",8166.12109507241,8105.84615356778,147697.902455945
"76227",8202.30818195301,8125.13979658933,57725.9209881123
"76233",8201.28917067174,8083.05998497928,99194.7101945875
"76236",7133.71044654031,7235.28201969592,595712.431283692
"76237",7908.08426027143,7831.97047598316,74706.199992903
"76238",8085.75958902633,7257.31210725486,3618968.48675259
"76243",7364.84081596072,7510.22061654228,686604.192800627
"76247",7681.35983647112,7113.37675200922,1646352.43206272
"76257",8238.28201999974,7891.08649462357,349234.434955734
"76261",7769.11665778774,8073.39902992015,187884.283379364
"76262",7185.14007453163,7732.96126587249,802323.008777935
"76264",8072.14841615572,7854.76098073286,615541.141804176
"76265",5355.50424979617,7537.66916547389,2605455.90862682
"76266",6539.88622837218,7159.4847266433,3421170.28100065
"76281",7346.01598140698,7085.79987672543,3784788.74538005
"76284",6946.61420233869,7403.15218804516,2503269.34131203
"76286",7094.22011327421,7352.45950864169,122702.655383923
"76302",8602.64854367132,7539.42957660993,935438.807754992
"76304",6930.77163940665,6324.4517603698,1445472.46855902
"76306",7915.16328914876,7973.12577614579,541882.199412779
"76309",8319.47391346006,8013.17775422794,312620.362227519
"76310",7687.93046994504,7952.46517285213,216578.477061676
"76314",6938.68740013202,8133.42801574506,144986.225570454
"76317",7843.66097266724,8062.30733899673,122439.364640278
"76318",7678.97462769698,7707.49861771334,680183.849799151
"76320",7514.48869030243,7711.28944688442,893410.049248396
"76321",7212.20986976118,7338.85206431962,1699204.93516774
"76324",7811.6333996991,8075.75109485828,54090.0142660753
"76336",7862.12164840433,8002.20746303822,85665.61945511
"76337",7187.45339589497,7755.44550484516,115054.826133034
"76339",7633.02469849565,7747.31862225154,136559.935928078
"76341",7867.83825960502,7874.5509380142,587502.247999133
"76343",7790.34950681305,7585.20693906388,561930.050293879
"76345",7541.83112301919,7305.16637515418,1473993.17949162
"76346",7740.52438041938,7408.72334536006,427274.896265918
"76355",6886.66553957029,7153.96665116827,1142142.32704477
"76357",8235.48503772484,7892.40120673233,557633.427346111
"76361",8131.30709228527,7966.78842305816,224795.495797345
"76362",7614.38230208063,7711.91689582179,710819.752447117
"76363",8242.89356605998,7668.25580842089,2440465.32325456
"76364",8346.90878986777,7929.64156263903,1171893.53539124
"76365",8168.47074773783,7580.75351772122,2184429.23247979
"76366",8006.75246341579,7780.42988361047,552179.587038579
"76381",6048.56913845293,7221.53755667862,3088918.67280821
"76384",6523.51315827697,7366.68535669425,2713427.63473276
"76390",7066.67378122401,8030.44074765536,87701.8424165622
"76417",7843.66097266724,8062.30733899673,122439.364640278
"76421",8254.84334192299,7369.81403058163,1818163.44468841
"76436",7758.06673571865,8022.34732662323,89621.5895573583
"76437",7820.29007940372,7799.18344070728,90327.1989579125
"76439",7693.64511750937,7420.61787527348,2117513.67250626
"76443",7086.32292983117,6662.30909713955,5100588.09130975
"76445",7486.02138940878,7281.55787905134,1122329.7432635
"76461",8378.50657778528,8078.57878004935,191044.801930594
"76464",8139.16158897914,7848.06590397346,678443.122058015
"76465",7283.04406897746,7891.13877135869,180456.981668404
"76466",6406.8603066513,7339.86328070891,3215279.10314882
"76521",7605.27045849535,7529.99032560641,1416990.53228493
"76537",7595.440121073,7580.73138927515,2034250.92792945
"76543",7570.56551973782,7519.94989169662,694696.315053897
"76565",8168.47074773783,7580.75351772122,2184429.23247979
"76621",7605.27045849535,7529.94874745763,1417584.53069211
"76643",7790.34950681305,7585.20693906388,561930.050293879
"76665",8168.47074773783,7580.75351772122,2184429.23247979
"77001",7321.45240080621,7188.39240522193,3125223.59546872
"77002",7092.93433863472,6459.77118329158,4531375.23702148
"77003",8673.12410815366,7137.74395804872,4106622.25953261
"77004",8638.29231704759,7938.12621873932,603797.269964824
"77102",8491.27516998287,8000.94746203439,606438.965004929
"77202",8530.18225093409,7979.45521277314,619306.128544994
"77800",6891.22719410048,6411.79634470538,6009770.14840717
"79001",5831.16153686298,5842.60731650971,42015.4606483743
"79002",5976.82303191647,5953.3171594348,540481.164521743
"79003",6017.64624901793,5666.3169546572,150797.819068042
"79004",4431.20534780489,5076.59587951265,180433.725026908
"79005",4862.48274392925,4713.63507787417,480629.785542101
"79006",4321.21743601717,4726.47817639026,440596.254840961
"79007",4785.78288196784,4496.86640945776,109862.943117928
"79009",4353.08081680858,4860.86416675339,648031.025244391
"79010",6038.80460835888,6156.59018989419,135627.699516091
"79011",6117.97447106791,6041.01134754303,127198.025506569
"79012",5748.21819381776,5893.76330725917,110685.294027738
"79013",5730.02746580224,5395.41706066571,201708.066553995
"79014",5543.80988697729,5337.93318683702,160794.326135802
"79015",3345.78648875,4956.59781676806,506241.259524922
"79016",5115.72105346987,4765.21884803863,137296.310132975
"79017",3691.85309452372,4308.86374404905,341562.459571679
"79019",6266.68906209986,6189.76029755316,132240.362232579
"79020",5907.98919481217,6096.39866499369,333311.308652155
"79021",6350.11356653181,5964.58166359493,240746.810688987
"79022",5618.92276612687,5357.81471327637,1393779.7079975
"79023",5295.33762076825,5322.83831058651,153107.973425255
"79024",5403.97121945948,5285.12715778456,129280.730987269
"79025",5410.20890366596,5234.12761134387,256101.100959805
"79026",5234.82200990833,4221.18849974416,254651.978648666
"79027",4232.01596633331,4533.75208607686,161462.730230477
"79028",5046.72091711805,7141.77763177543,332933.298116651
"79029",5826.17914441508,5780.49393021271,1143959.4326886
"79030",5443.33775957436,5325.50118040864,1713156.63683281
"79031",5510.87012954141,5764.06022749596,332448.069033033
"79032",5700.58602438688,6113.17148096905,543962.670409982
"79033",5250.93904401077,5330.02439963642,564695.667786656
"79034",5494.53791758524,5371.89783182909,445556.237992443
"79035",5643.54844162624,5624.40632039015,379068.596732139
"79036",7878.05523621584,6982.17849532692,733904.081388437
"79037",7218.75405266696,6815.09364796627,643188.613105881
"79038",6082.46829126742,6385.30270416894,628579.538617908
"79039",6011.23367466801,6054.71814467317,280147.354976367
"79040",7018.13167630616,7059.36279366663,774081.852776126
"79041",5885.67796139983,6843.35137072843,806118.780295279
"79042",6267.00735609868,6280.58642433867,827460.454453968
"79043",5222.75935098931,5876.79002689646,298684.894590881
"79044",7109.38578527147,6575.67177131984,427558.220034155
"79045",6906.35637425304,6742.00954086772,989620.727899957
"79046",7355.70844567303,6930.77986935251,304053.148364857
"79047",7283.03673154728,6887.75190156073,710008.419815268
"79048",7005.16494408271,6958.21300999613,1123360.63022631
"79049",NA,6933.62183811863,1265519.08291303
"79050",6391.74153237532,7048.06692608004,590226.210804132
"79051",7120.01982272331,7270.40267009805,429576.589030612
"79052",5961.40537801028,6637.94330932081,441692.14090938
"79054",7096.70738462894,6813.93298474007,240143.766006954
"79055",6708.69760419623,6891.68744193933,698613.85006749
"79056",6683.68762700626,6819.46422729036,508132.581586123
"79057",7351.46179209101,6904.4802536148,310488.087616016
"79058",7005.49475674274,6651.43271199708,977430.092587206
"79059",6859.06782683746,7018.96200751951,677200.989137194
"79061",6170.25312028203,6562.95940287685,375192.785612665
"79064",5756.51941595397,5715.59928656257,228347.098007687
"79066",5218.92459860227,6524.1554641158,743413.304601794
"79067",6975.18342300288,6902.9415725743,867821.194987506
"79069",5950.7949096303,6098.29602857057,432876.794119731
"79071",4438.45436252908,5651.96940916251,387946.353771747
"79075",5185.75135619815,5345.77073945963,339287.393473136
"79077",5962.51769066794,6011.0418880077,408945.05798276
"79078",5154.85500550232,5505.41614460307,393169.361915397
"79079",6141.28666885181,5664.30394805112,347593.402162018
"79083",6202.99255914753,5686.16235023478,501265.248065602
"79087",5637.80412340446,6094.704861413,530101.397514195
"79102",7054.09866214486,6257.11986755482,412465.835441032
"79103",5444.52097987149,5485.64888212802,122200.138804431
"79104",5632.70384723856,4919.11023948754,221087.460619295
"79105",5352.77019957868,4866.39133322868,238024.196885591
"79106",4206.87152369952,4707.78430197636,451727.271854854
"79107",4697.35885985444,4222.7487994629,240167.876161451
"79108",4441.34006049536,4375.05654385668,184393.573578637
"79109",5469.52896149041,4972.89822424627,885446.587144842
"79111",6352.33075708111,5977.84229737557,178386.272361064
"79112",5615.3475007401,5581.11949393881,158701.15906402
"79113",5855.32611161632,5599.21462473496,204200.394099922
"79114",5534.26597120574,5274.0007571307,181218.2995171
"79115",5242.32412240177,4795.96975911255,1624391.48738805
"79116",4880.68814341866,4656.3931437884,146254.401683077
"79117",4096.30182196504,4382.37986261959,186980.531773256
"79118",3725.38055799253,3946.51110729588,144255.576712305
"79120",5991.80208393768,5944.74893658287,123005.12480428
"79121",5896.27671393681,5873.41041965627,175826.124248695
"79122",5727.4363555074,5781.94680544081,331182.370432434
"79123",5332.25555075122,5400.6400577368,95820.3896766532
"79124",4592.96340505306,5265.38377102,261123.992290339
"79125",4668.8222806739,4844.54054200255,351196.149700443
"79126",5005.33538735809,4810.54515003916,260575.963268814
"79127",3822.81733477914,4291.05039092715,97317.0547362197
"79128",7494.85682723042,7229.5855319852,324251.584680059
"79129",7020.55663485818,6399.02218473572,583526.653944427
"79130",6020.93671268059,6026.08668644861,228321.255655322
"79131",5534.01649274194,5871.48732767089,194025.631294385
"79132",5428.80903542121,5274.45191236651,287467.300016301
"79133",5365.37323718396,5408.35812276139,326925.341622195
"79134",5165.76712363272,5063.24273556303,295039.933632612
"79135",5591.32958504939,5622.87956836139,370033.197454455
"79136",8036.65870100697,6764.5096477464,661151.957631149
"79137",6751.50080302081,6720.02214793438,856924.932864952
"79138",6871.84860936569,6540.89299248838,757859.82565059
"79139",6505.33737683649,6085.913479433,299037.820835018
"79140",7809.41880671052,6729.36454280177,714991.862882187
"79141",5966.51647852264,6187.93132736493,716240.378406695
"79142",5686.23095617343,5830.08353022235,677903.277718761
"79143",5909.35171037751,6429.73343025453,717128.819373874
"79144",6737.15771272848,6659.8130006503,456412.601780544
"79146",7112.95162343062,6900.33851497594,598638.364485278
"79147",7349.40156839632,6802.6797344519,1222677.56242253
"79149",7628.81440829376,7120.30046591482,680451.615976248
"79150",7486.75077161022,7026.78096566733,856269.018552523
"79204",4933.94571589768,4835.31582621863,196538.706748289
"79209",4576.96937192672,4808.24524303875,654065.020939943
"79210",6091.40673910883,6266.73517024109,181784.345994249
"79211",6116.14819520103,6021.82081982108,136785.711333609
"79213",5771.9413104128,5458.31561818803,211491.604271779
"79217",3758.84725847785,4310.23093227254,342414.359577892
"79221",6350.11356653181,5964.9665994835,241292.812340976
"79222",5618.92276612687,5357.81471327637,1393779.7079975
"79225",5410.20890366596,5234.12761134387,256101.100959805
"79227",4552.21212689254,4516.16530440948,159743.364844567
"79229",5573.14486450938,5842.93233012139,1058414.5502337
"79230",5443.33775957436,5325.51041237446,1713164.4720579
"79237",6030.46753150528,6341.20621594921,748460.394664541
"79243",6243.50492362306,6552.69893912144,776179.589783522
"79250",6391.74153237532,7048.06692608004,590226.210804132
"79309",4622.08023459573,4808.24524303875,654065.020939943
"79402",4392.66491585601,4335.70023852097,154244.48540646
"79403",3899.98806750934,4213.97219772145,159270.774147548
"79404",6171.86938079984,4858.81557953999,975611.476430153
"79405",3671.12163866531,3841.34882991045,91817.7127586613
"79406",3853.51468584618,4052.00865781013,142882.33749122
"79407",4660.56381323178,4654.05654904482,135217.182759839
"79408",4050.72540028682,4403.07172679106,156637.555067464
"79417",5015.22385219631,4547.57083788663,371365.178140618
"79418",4016.76039846133,4662.01739782314,491538.154343153
"79420",4647.52710529948,4696.41236086238,336206.182022102
"79424",4399.65766970101,4864.85081351314,592569.690913817
"80001",6109.18693118351,6662.44554924457,4848845.20778036
"80002",7907.90521858719,7543.32878446362,2523671.26172293
"80003",7887.41426455899,6382.70941238925,4933678.3872737
"80004",8040.39897198539,7570.73135356924,837863.234931985
"80005",7650.22163139171,7333.57142349676,1767327.31924347
"80006",7781.26346524478,7344.7876858227,365336.090620242
"80007",7207.77687845107,7389.29217304959,1087839.57002089
"80008",6359.5752306026,7140.66010561916,357027.296651427
"80009",7579.05530118524,7099.3210646368,498820.267490747
"80010",6400.944573385,7177.96684760063,473153.876433674
"80011",6826.20047018043,7070.98502537204,379782.328076892
"80012",6701.45279404417,7358.67383748444,585797.433634821
"80013",6294.235792336,7679.68942136125,970395.508298126
"80014",7862.58798922628,7516.85537438086,680361.434092033
"80015",7666.35603772875,7860.7935619276,261107.793653539
"80016",7176.13783459608,7440.21643777622,568524.902835703
"80017",7758.43592611188,7445.90588530238,409378.760317681
"80018",8093.6096557184,8074.74617762375,376869.895445537
"80019",7137.59142892014,7618.6042358972,406414.777685805
"80020",7866.88871388807,7784.31476211237,583505.196512176
"80021",7953.44583267086,7677.84846291018,604400.602194421
"80022",6827.81163264873,6814.86279993188,3354712.78736385
"80023",6334.61209074988,7277.67074055946,442878.189909165
"80024",6486.0809574643,7442.7491081273,371240.584459323
"80025",7306.91878673213,7614.15222658573,583054.600377918
"80026",8461.61554966989,7792.17867781615,265371.135847347
"80027",7356.13764041858,7343.6596647531,264638.829795809
"80028",7022.89927855323,7667.82966857139,236360.850949585
"80029",8150.52447795818,7800.05079172642,201030.905759323
"80030",8092.43628324734,7583.48729996691,607657.048722281
"80031",8366.13722897815,8280.24412818118,377643.772981821
"80050",7872.85188047658,7669.62976273642,258634.89384331
"80051",7848.39929994609,7735.22311717352,346516.196550733
"80052",8062.01188115598,7743.67171792516,215387.80892009
"80053",7929.03969458612,7410.66006596882,385315.648277831
"80054",7449.77519368698,7307.99488075581,485801.317406826
"80055",7161.4674595406,7529.06476863388,257302.524431237
"80056",7387.06655291169,7313.17138381748,1153943.02726272
"80057",7187.05756100991,7242.60769934905,2661273.98213166
"80058",7806.60481806579,7643.59677252401,559262.525918658
"80059",7556.39099462991,6354.0383687113,5863936.65732549
"80101",8067.54298345981,7479.39159424521,1321151.08574982
"80112",7516.05380512732,7699.0684359786,268603.776038014
"80114",6736.27435192047,7382.32884099965,680786.629627418
"80116",7352.82694649455,7407.02241719646,546578.234086194
"80117",7883.36717272044,7461.64241937696,418775.443568881
"80119",7328.75017982347,7627.96651770376,410773.349913989
"80120",9075.7845300748,7889.55355729134,589353.761884491
"80122",6827.81163264873,6807.7282431838,3368290.09146679
"80220",8603.62457426708,8229.29084868803,356188.788421955
"80900",7355.98960040119,7263.96054793478,443067.541661224
"80901",6433.52012841783,5951.36439789049,7137336.56087564
"81001",6282.74182560228,6426.58926424128,115225.22200307
"81002",5988.2905443864,6192.04495544882,36124.1527847579
"81003",6424.35497070388,6306.09177783203,145819.021774044
"81004",6069.25269499151,6033.39072436466,65358.179719247
"81005",6151.85535566175,6042.13061160413,405615.615108847
"81006",2474.12983092344,5415.18680338894,729182.539198511
"81007",5782.36502532811,5650.85194154576,113033.111011547
"81008",5263.77407190132,5152.65700924048,253751.346021016
"81009",2066.78371652523,3525.80659023081,773365.901298023
"81010",6491.9213636753,6389.54075958464,306353.795460174
"81011",6150.07609666777,6120.17676743819,131149.710410743
"81012",6645.31927244328,6276.59729991852,150365.763805521
"81013",5943.4389214524,6052.5509070312,65107.2676789066
"81014",6115.54447663974,6141.73913290263,59879.4130603856
"81015",5462.47931305808,5582.20301837558,693105.194372282
"81016",5190.25307034782,5388.8944814864,776458.240816797
"81017",6461.48670205506,6470.25035770585,148134.132807462
"81018",7050.23235657279,6454.47116821661,151242.174563807
"81019",6560.85551040976,6352.25427551683,141065.947939399
"81020",5757.06873180465,6112.19520746669,70315.4510215883
"81021",5825.66074576819,6087.99287419345,56012.2558987335
"81022",5615.2768817342,5487.62591204882,252218.510648031
"81023",5678.45719850856,5944.93571348101,109838.294165049
"81024",4536.39172690641,4714.54833431781,756125.406107657
"81025",5512.94328543594,4895.35374752162,674411.683052239
"81026",4325.39056620567,4131.40235644573,554623.046189565
"81027",6569.9036244945,6214.47505093338,566916.718812415
"81028",4506.30588398526,4638.74655600303,664973.350233337
"81029",6028.5867208041,5491.97887977627,877269.429681744
"81030",4271.33888024317,4611.386065327,75526.2011519883
"81031",3476.94830778753,3948.81062585028,238852.932257717
"81032",2888.92529943195,3970.00322655643,679782.685276889
"81033",4457.47870911731,4790.46017449534,466139.737212043
"81034",5424.94239433838,5152.51879493306,557371.446365496
"81035",4769.06340585767,4406.66821398911,81208.9388373663
"81036",5026.22833847138,4578.15103918089,143861.023350502
"81037",5142.9578577079,4869.48505538478,123498.335518646
"81038",4763.01048156966,4886.47505520497,162507.173549767
"81039",5139.54376315253,4740.98266051963,143692.967447809
"81040",4834.28450213753,4504.6928562213,117652.200971267
"81041",4871.22827315759,4582.33202286889,105263.277154346
"81042",3852.31779071978,4012.28740416735,209928.61150499
"81043",3952.25586041063,3806.46955428552,710020.617565737
"81044",3574.5096814882,4545.26233156296,331750.755949973
"81045",5073.87244700959,4979.87276212513,238399.119886645
"81046",4646.91452816308,4627.42677184621,1045322.80550287
"81047",6197.77568850739,5732.63955234751,601032.497173098
"81048",6429.13623639284,6167.23594002989,756638.207990056
"81049",6881.24906151636,6228.30459349251,617237.568018934
"81050",6694.13999551396,6240.89592042642,623145.879842439
"81114",6115.54447663974,6141.81358628487,59857.520669744
"81121",5825.66074576819,6087.99287419345,56012.2558987335
"81127",6569.9036244945,6214.17221857072,566724.936983164
"81702",6355.10318886934,5460.19113049306,813176.671827784
"81703",4126.57800956455,4585.48076138222,1758249.3815259
"81704",6165.69737519518,6237.66031037764,501421.424643144
"81705",5388.03855393572,5190.97757709101,765300.065520939
"81706",6441.02746522161,5345.22928179514,1250685.84212163
"81900",4118.61881546276,4134.99289641342,339804.441546394
"81901",3399.22017545299,3847.30729946741,431023.269035823
"81907",4398.04473996498,4127.18501036148,216998.880617099
"81908",4536.74115102907,4065.08042752111,236770.715540534
"81909",3878.46827886292,4395.84271014604,785808.345191898
"81910",3767.37291834277,3871.89653772451,833061.403321293
"81911",4744.63432749829,4687.82590287908,604336.6984325
"82001",7671.3494664321,6468.19336261801,874779.135847201
"82002",8649.08376736868,6552.69850967772,890414.211184323
"82003",7152.62652029265,7571.50567864688,411820.72365839
"82004",6202.39053246963,6884.06537631029,504252.993303832
"82005",6245.70788321448,6692.12718158874,600175.223806376
"82006",7115.50580601937,7489.4466017321,575838.802276478
"82007",4246.18827388367,7900.86368559104,1160155.89753168
"82008",8172.87612389757,7645.713161301,880641.693466272
"82009",7670.91181938275,7756.60041443566,304283.544313823
"82010",7394.22427182651,7747.99571341869,370789.599555931
"82011",7082.66741243202,7030.15173590743,469156.246677833
"82012",6769.35869202366,7121.95965257045,512674.483785679
"82013",8696.88336450926,7798.84818034504,695335.695679604
"82014",8747.04873628321,7868.3516243534,1133516.03967766
"82015",8042.45156030344,8018.67319858735,309223.410733986
"82016",8492.65550534272,8206.44111813074,259567.835405593
"82017",7707.74539896163,7951.61896424218,261222.017078958
"82018",8246.38740068857,8263.55203866375,195570.72622854
"82019",7901.86987420312,7651.51176813272,429711.96329966
"82020",7199.75389234008,7371.17939973689,461928.280677546
"82021",7374.80353259963,7795.06213764154,230580.995704961
"82022",7386.44347691478,7583.99927750041,669844.497093517
