"stateroute","elev.point","elev.mean","elev.var"
"53037",1579,1846.90476190476,49857.0904761905
"53038",1502,1576.78260869565,55893.2687747036
"53039",1889,1934.66666666667,110641.533333333
"53040",1299,1411.14285714286,32591.7285714286
"53041",1120,1241.3,31219.9052631579
"53042",988,1122.4,36097.8315789474
"53043",979,998.136363636364,9475.45670995671
"53044",904,897.1,2781.98947368421
"53045",1062,1054.80952380952,1395.3619047619
"53046",2198,2179.13636363636,32331.6471861472
"53047",2295,2177.5,39292.0714285714
"53063",1256,1306.65,21539.7131578947
"53064",1265,1397.61904761905,42573.3476190476
"53074",1024,1191.90476190476,98577.3904761905
"53075",1354,1519.04545454545,29639.6645021645
"53076",1934,1915.77272727273,81921.2316017316
"53086",1911,1923.42857142857,35819.6571428571
"53087",2365,2136.45,57957.7342105263
"53097",2279,2268.05,33288.6815789474
"53101",1048,1265.72727272727,28534.5887445887
"53103",1630,1592.41666666667,57101.1231884058
"53105",1088,1079.66666666667,9948.23333333333
"53131",954,980.173913043478,12239.8774703557
"53137",1589,1905.09523809524,85596.9904761905
"53138",1502,1576.78260869565,55893.2687747036
"53176",1934,1935.4,85384.7789473684
"53231",991,948.571428571429,6952.55714285714
"53300",880,1390.29166666667,96778.5634057971
"53301",1015,1346.45833333333,48829.9112318841
"53302",1642,1612.68181818182,50622.9891774892
"53303",1260,1468.57142857143,91699.5571428571
"53304",1004,1043.7619047619,4691.99047619048
"53305",863,885.227272727273,2995.61255411255
"53306",769,903.52380952381,25868.9619047619
"53307",821,839.409090909091,16631.6818181818
"53308",772,792.25,3512.80434782609
"53309",902,886.190476190476,1933.0619047619
"53310",636,700.130434782609,3362.84584980237
"53311",697,684.52380952381,1105.7619047619
"53312",1386,1362.66666666667,83307.4492753623
"53313",1272,1476.66666666667,41333.7333333333
"53314",1132,1142.19047619048,5180.7619047619
"53315",1731,1711.36363636364,86086.4329004329
"53316",1005,1021.71428571429,17346.3142857143
"53317",871,897.130434782609,3952.02766798419
"53318",891,914.809523809524,2745.5619047619
"53319",781,795.65,1524.97631578947
"53320",812,816.363636363636,5082.05194805195
"53321",695,681.818181818182,3633.10822510823
"53322",2037,2052.63636363636,39044.3376623377
"53323",1654,1636.05,93381.5236842105
"53324",1667,1662.95238095238,36653.0476190476
"53325",1637,1710.45,94252.05
"53326",1945,1436.40909090909,49313.7770562771
"53327",1341,1307.38095238095,72070.6476190476
"53328",894,961.857142857143,3004.62857142857
"53329",856,862.227272727273,1897.80303030303
"53330",799,864.130434782609,2255.84584980237
"53331",791,793.25,5004.19736842105
"53332",1989,1998.7,75978.3263157895
"53333",2327,2325.59090909091,43074.6341991342
"53334",1712,1767.5,53058.6842105263
"53335",1224,1217.54545454545,7761.59307359307
"53336",1180,1326.8,109835.326315789
"53337",1240,1560.3,262688.115789474
"53338",1220,1088.63636363636,11415.670995671
"53339",1053,1056.66666666667,5599.03333333333
"53340",922,961.333333333333,3836.63333333333
"53341",2419,2367.85714285714,26673.2285714286
"53800",1233,1502.66666666667,79675.7333333333
"53900",1904,1686.7619047619,46042.3904761905
"53901",1638,1740.5,106633.842105263
"53902",1816,1639.04545454545,85515.5692640693
"53903",1487,1575.38095238095,44427.9476190476
"53904",1595,1624.19047619048,52615.9619047619
"53905",1378,1634.72727272727,52496.9696969697
"53906",1341,1549.04761904762,27006.4476190476
"53907",1438,1450.2,50087.3263157895
"53908",1201,1089.33333333333,5559.53333333333
"53955",1378,1634.72727272727,52496.9696969697
"53956",1378,1634.72727272727,52496.9696969697
"54001",288,319.684210526316,444.894736842105
"54002",360,351.166666666667,1350.61764705882
"54003",428,395,606.111111111111
"54004",472,480.722222222222,530.800653594771
"54005",458,453.789473684211,1331.73099415205
"54006",630,616.4,1086.14736842105
"54007",648,640.315789473684,997.005847953216
"54008",758,735.25,1959.03947368421
"54009",700,737.4,1848.35789473684
"54010",736,759.888888888889,1498.22222222222
"54011",906,934.555555555556,2868.61437908497
"54012",343,349.45,354.892105263158
"54013",362,345.526315789474,477.263157894737
"54014",494,476.3,644.747368421053
"54015",436,461.95,1083.31315789474
"54016",667,654.35,1025.08157894737
"54017",598,577.315789473684,1159.00584795322
"54018",746,772.1,1382.2
"54019",797,784.842105263158,2369.14035087719
"54020",953,981.444444444444,2154.14379084967
"54021",1263,1266.05,7818.89210526316
"54022",437,424,1366.94117647059
"54023",437,478.45,2268.68157894737
"54024",469,479.45,964.365789473684
"54025",509,531.15,3539.29210526316
"54026",604,563.05,3663.83947368421
"54027",741,753,781.789473684211
"54028",772,784.045454545455,3190.71212121212
"54029",1150,1122.73684210526,2559.53801169591
"54030",1459,1368.25,4079.35526315789
"54031",886,847.95,2613.52368421053
"54032",875,835.055555555556,1748.52614379085
"54033",1446,1470.77272727273,7613.89826839827
"54034",1107,1118.7,2320.53684210526
"54035",870,877.7,1433.8
"54036",963,997.75,2775.46052631579
"54037",962,952.611111111111,2427.07516339869
"54038",1094,1084.25,2723.88157894737
"54039",1170,1186.21052631579,691.953216374269
"54040",1369,1408.45,16087.4184210526
"54041",886,892.9,1853.88421052632
"54042",1005,996.55,3184.26052631579
"54043",1195,1220.85,2038.34473684211
"54044",1363,1302.94736842105,14193.3859649123
"54103",428,395,606.111111111111
"54116",667,656.157894736842,1075.2514619883
"54119",717,747.9,2442.2
"54124",469,479.45,964.365789473684
"54130",1408,1377.9,2247.67368421053
"54203",428,393.473684210526,653.59649122807
"54219",717,747.9,2442.2
"54900",1203,1273,19527.7
"54901",1176,1134.38095238095,11250.5476190476
"55001",1769,1755.8,24877.5368421053
"55002",1365,1531.84210526316,57673.8070175439
"55003",1665,1716.31578947368,15318.783625731
"55004",1711,1794.36842105263,25279.9122807018
"55005",1930,1852.05263157895,21423.3859649123
"55006",1653,1869.33333333333,23325.6470588235
"55007",1288,1405.35,27897.2921052632
"55008",1667,1519.75,13632.3026315789
"55009",1751,1677.3,23513.1684210526
"55010",1890,1847.80952380952,28552.6619047619
"55011",2167,1987.9,18811.4631578947
"55012",1834,1957.1,17642.6210526316
"55013",1631,1535,28643.2631578947
"55014",1387,1505.05555555556,38272.6437908497
"55015",2152,2134.5,50192.5
"55016",1881,2044.27777777778,19087.3888888889
"55017",2037,2101.33333333333,20252.7058823529
"55018",1792,2193.9,90203.7789473684
"55019",2092,1976.3,76091.3789473684
"55020",1670,1796.38888888889,48439.3104575163
"55021",1909,2199.16666666667,69147.5588235294
"55022",2225,2238.33333333333,31609.1764705882
"55023",1893,1789.23529411765,56723.6911764706
"55024",1924,2123.5,53420.3823529412
"55025",1354,1745.3,34559.3789473684
"55027",1510,1579.3,32954.4315789474
"55028",1484,1631.94444444444,21646.8790849673
"55029",1192,1178.21052631579,175429.397660819
"55030",1188,1297.70588235294,48286.9705882353
"55031",652,802.125,104436.116666667
"55032",975,1056.47058823529,45737.0147058823
"55033",573,763.941176470588,51844.0588235294
"55037",2173,1927.31578947368,72771.4502923977
"55043",2082,1972.05263157895,54468.4970760234
"55045",1254,1476.68421052632,21903.6725146199
"55101",1752,1763.55,12472.9973684211
"55103",1458,1613.4,38220.9894736842
"55108",1667,1519.75,13632.3026315789
"55114",1205,1316.05263157895,9545.27485380117
"55119",2092,1976.3,76091.3789473684
"55120",1958,1772.22222222222,73995.9477124183
"55121",2273,2184.65,61999.7131578947
"55125",1354,1745.3,34559.3789473684
"55130",1188,1272.22222222222,57136.0653594771
"55143",1904,1997.3,20143.1684210526
"55208",1533,1524.7,23922.0105263158
"55901",2134,2152.6,42601.7263157895
"55902",1954,1925.36842105263,29605.8011695906
"55903",1886,1795.2,7870.58947368421
"55904",1398,1508.94444444444,39838.2908496732
"55905",2234,2065.05555555556,48072.0555555556
"55906",687,968,70450.6315789474
"55907",1784,1762.85,19267.9236842105
"55908",1623,1695.83333333333,21265.6764705882
"55909",1398,1508.94444444444,39838.2908496732
"56001",335,322.666666666667,5721.03333333333
"56002",289,286.347826086957,1729.05533596838
"56003",312,292.727272727273,2552.20779220779
"56005",233,256.142857142857,3503.42857142857
"56006",225,280.333333333333,3836.03333333333
"56007",373,339.909090909091,4308.75324675325
"56008",268,331.904761904762,8931.89047619048
"56009",436,396.428571428571,6513.55714285714
"56010",168,198.173913043478,14591.8774703557
"56013",13,15.1538461538462,192.307692307692
"56014",42,42,1527.77777777778
"56015",53,64.5714285714286,1886.75714285714
"56016",1,21.8125,629.095833333333
"56017",197,330.181818181818,8269.58441558442
"56018",136,207.52380952381,5786.5619047619
"56021",288,247.666666666667,6190.33333333333
"56022",98,75.55,2045.31315789474
"56023",97,130.363636363636,6799.00432900433
"56024",241,221.238095238095,8908.19047619048
"56025",82,94.3333333333333,892.333333333333
"56026",53,125.190476190476,8902.46190476191
"56029",11,37.4210526315789,712.146198830409
"56030",13,25.3529411764706,497.867647058824
"56031",12,65.05,2286.89210526316
"56032",320,147.368421052632,7373.57894736842
"56033",72,102.478260869565,1173.89723320158
"56034",134,133.954545454545,927.474025974026
"56036",44,31.0909090909091,307.890909090909
"56037",17,66.6190476190476,1361.34761904762
"56038",46,65.1666666666667,2073.55882352941
"56039",21,86.5555555555556,1956.73202614379
"56040",95,78.65,2464.45
"56041",96,104.952380952381,3988.94761904762
"56042",261,153.7,7913.90526315789
"56044",102,83.2,1739.32631578947
"56101",335,320.958333333333,5431.51992753623
"56105",233,258.565217391304,3409.71146245059
"56110",168,198.173913043478,14591.8774703557
"56116",1,21.8125,629.095833333333
"56117",397,334.2,7239.85263157895
"56125",75,105.047619047619,2988.94761904762
"56131",6,23.2631578947368,240.760233918129
"56137",19,71.8095238095238,1674.2619047619
"56144",102,83.2,1739.32631578947
"56217",344,289.045454545455,7315.47402597403
"57001",103,64.9285714285714,2663.14835164835
"57002",22,40.6923076923077,977.564102564103
"57003",125,103.916666666667,2204.26515151515
"57004",116,90.7142857142857,1053.11428571429
"57005",116,124.272727272727,1691.92207792208
"57006",20,44.8666666666667,959.12380952381
"57008",71,180.6875,11755.5625
"57009",137,76.3846153846154,4664.08974358974
"57010",226,214.266666666667,4954.78095238095
"57011",1,25.1111111111111,657.361111111111
"57012",31,45.3181818181818,2167.37012987013
"57013",63,154.190476190476,2344.7619047619
"57014",214,274.181818181818,5242.72727272727
"57015",337,332.166666666667,1159.79710144928
"57016",3,188.388888888889,15046.7222222222
"57017",75,33.2727272727273,650.017316017316
"57018",23,26.0952380952381,590.290476190476
"57019",92,112.869565217391,3929.1185770751
"57020",142,132.545454545455,3456.06926406926
"57021",42,303,40567.625
"57022",85,124.318181818182,8686.98917748918
"57023",1,98.6666666666667,11766.6666666667
"57024",24,21.2142857142857,1009.25824175824
"57025",3,52.9,3257.98947368421
"57036",50,172.041666666667,16320.7373188406
"57037",508,519.666666666667,2183.53623188406
"57038",136,91.92,6176.74333333333
"57039",431,452.24,1458.94
"57040",488,483.04,1172.04
"57041",545,572.625,1400.07065217391
"57042",410,390.708333333333,1900.38949275362
"57043",402,379.086956521739,1135.44664031621
"57044",394,443.708333333333,3864.21557971014
"57045",548,535.041666666667,2394.04166666667
"57102",22,40.6923076923077,977.564102564103
"57105",116,124.272727272727,1691.92207792208
"57120",197,228.391304347826,7220.79446640316
"57121",278,321.421052631579,18897.3684210526
"57125",3,60.7619047619048,4393.09047619048
"57137",484,505.583333333333,1939.64492753623
"57138",2,79.8,4646.66666666667
"57225",277,231.545454545455,5883.21212121212
"57919",94,64.1,2742.72631578947
"57921",271,251.428571428571,17702.1098901099
"58001",304,255.25,12422.9342105263
"58002",57,67.9473684210526,3290.6081871345
"58003",319,292.9,4963.67368421053
"58004",63,95.0526315789474,5556.83040935672
"58005",173,231,10442.5263157895
"58006",220,146.45,4246.15526315789
"58007",133,226.65,6807.92368421053
"58008",220,141.142857142857,5340.22857142857
"58009",197,237.263157894737,6156.20467836257
"58010",237,183.75,4335.88157894737
"58011",353,311.95,8795.83947368421
"58012",322,449.571428571429,53668.6571428571
"58013",236,338.571428571429,8927.55714285714
"58014",390,322,5672.55555555556
"58015",370,344.85,5166.02894736842
"58016",695,511.2,39886.5894736842
"58017",599,527.095238095238,26975.5904761905
"58018",399,508.380952380952,31532.9476190476
"58019",407,515,8551.05263157895
"58020",471,503.190476190476,8580.7619047619
"58021",694,529.142857142857,6852.92857142857
"58022",510,543.4,7388.77894736842
"58023",455,458.4,52230.7789473684
"58102",57,67.9473684210526,3290.6081871345
"58116",695,490.333333333333,45212.0333333333
"59001",35,41.7,809.8
"59002",6,13.6842105263158,115.672514619883
"59003",36,21.4444444444444,142.496732026144
"59004",15,44.25,1573.77631578947
"59005",21,27.2,228.314285714286
"59006",43,27.6842105263158,121.33918128655
"59007",43,25.65,81.1868421052632
"59008",23,38.15,396.765789473684
"59009",26,19.1052631578947,163.877192982456
"59010",126,112.176470588235,2951.27941176471
"59011",29,28.3333333333333,159.294117647059
"59012",33,54.75,1003.03947368421
"59013",24,24.4166666666667,213.356060606061
"59014",126,112.176470588235,2951.27941176471
"59015",32,40.2777777777778,372.918300653595
"59016",189,200.3,3878.85263157895
"59017",25,71.8888888888889,5691.51633986928
"59018",160,146.736842105263,8595.53801169591
"59019",210,277.2,6460.27368421053
"59020",145,160.315789473684,3087.11695906433
"59021",273,288.3,7160.22105263158
"59022",167,166.105263157895,8285.43274853801
"59023",202,137,5155.22222222222
"59024",44,80.1764705882353,5543.65441176471
"59025",30,31.5,550.382352941176
"59026",38,52.9,1293.25263157895
"59027",35,33.1578947368421,116.362573099415
"59028",25,24.0526315789474,137.163742690058
"59029",16,15.9375,124.4625
"59030",3,10.8571428571429,55.978021978022
"59031",7,4.66666666666667,8.24242424242424
"59032",4,17.4117647058824,174.632352941176
"59033",46,22.5263157894737,159.59649122807
"59104",15,45.6666666666667,1719.29411764706
"59107",43,25.6666666666667,66.5882352941177
"59109",43,24.4,77.7263157894737
"59111",29,28.3333333333333,159.294117647059
"59114",126,114.666666666667,2889.29411764706
"59116",189,227.684210526316,8244.22807017544
"59131",7,4.66666666666667,8.24242424242424
"59132",4,17.4117647058824,174.632352941176
"59204",15,45.6666666666667,1719.29411764706
"59231",7,4.66666666666667,8.24242424242424
"59232",36,18.4117647058824,165.257352941176
"60001",1713,1849.78947368421,13579.5087719298
"60002",2065,2018.94444444444,5806.87908496732
"60003",2664,2400.55,94815.2078947368
"60004",2518,2442,213237.333333333
"60005",2141,2005.52631578947,19866.5964912281
"60006",1784,1783.57894736842,28600.2573099415
"60007",2018,2033.11111111111,19892.339869281
"60008",1967,2068.5,11282.7352941176
"60009",1922,2028.23529411765,79485.5661764706
"60010",2346,2364.5,168377.088235294
"60011",1841,1815.33333333333,39239.8823529412
"60012",1228,1303.72222222222,6310.4477124183
"60013",2217,2192.70588235294,6039.22058823529
"60014",1817,1938.64705882353,34282.4926470588
"60015",1510,1743.94736842105,59148.2748538012
"60016",1914,1921.17647058824,15026.1544117647
"60017",1196,1269.94736842105,3794.27485380117
"60018",1350,1310.47058823529,2200.26470588235
"60019",2186,2304.94117647059,11663.6838235294
"60020",1752,1978.05555555556,115365.937908497
"60021",1463,1603.88888888889,23697.6339869281
"60022",1662,1878.5,70377.0882352941
"60023",1235,1352.16666666667,41383.3235294118
"60024",1293,1270.16666666667,2225.67647058824
"60025",1391,1465.58823529412,15741.6323529412
"60026",1320,1437.4375,16394.7958333333
"60027",1321,1349.52941176471,15568.6397058824
"60028",2590,2004.22222222222,208687.594771242
"60029",1034,1096.82352941176,10002.4044117647
"60030",1260,1210.61111111111,5949.54575163399
"60031",1425,1483,46424.75
"60051",1790,1840.05263157895,81247.4970760234
"60052",2018,2065,8116.44444444444
"60053",2268,2262.44444444444,6142.73202614379
"60054",2856,2661.63157894737,118186.69005848
"60055",1783,1883.76470588235,8236.94117647059
"60056",1438,1570.5,18547.5588235294
"60057",2114,2072.33333333333,9186
"60058",2550,2140.77777777778,52659.5947712418
"60059",2199,2193.57894736842,123067.257309942
"60060",2278,2296.75,146029.881578947
"60061",1403,1504.35294117647,29794.2426470588
"60062",1438,1482.73684210526,15428.649122807
"60063",2017,2111.82352941176,11585.2794117647
"60064",2166,2269.41176470588,10936.6323529412
"60065",1985,1944.88888888889,22046.5751633987
"60066",1599,1630.77777777778,28154.4183006536
"60067",1610,1611.77777777778,16352.0653594771
"60068",1334,1339,3270.5
"60069",2132,2212.41176470588,56695.3823529412
"60070",1693,1689.35294117647,93951.4926470588
"60071",1443,1579.05882352941,45164.4338235294
"60072",1546,1584.17647058824,62783.9044117647
"60073",1099,1175.27777777778,4769.97712418301
"60074",1348,1318,1308.5
"60075",1316,1419.21052631579,30445.730994152
"60076",1730,1820.38888888889,110881.781045752
"60077",1219,1320.83333333333,12146.0294117647
"60078",2029,1754.68421052632,143511.67251462
"60079",1655,1402.41176470588,53790.0073529412
"60080",1126,1121.44444444444,3173.90849673203
"60081",1456,1404.58823529412,1925.50735294118
"60082",1240,1280.125,4089.85
"60101",1713,1821.73684210526,14670.649122807
"60107",2325,2262.21052631579,14016.0643274854
"60111",1478,1618.16666666667,46286.2647058823
"60112",1213,1267,6160.35294117647
"60114",1737,1827.05555555556,22883.2320261438
"60115",1530,1723.70588235294,46137.5955882353
"60116",2007,1931.35294117647,13405.6176470588
"60121",1535,1535,17554.9411764706
"60126",1425,1465.41176470588,32451.1323529412
"60130",1074,1082.35294117647,2302.86764705882
"60153",2268,2262.44444444444,6142.73202614379
"60154",2856,2649.83333333333,108645.323529412
"60155",1942,2143.78947368421,78918.5087719298
"60158",2550,2140.77777777778,52659.5947712418
"60163",2112,2096.41176470588,12702.6323529412
"60164",1982,2003.94444444444,63698.1732026144
"60166",1545,1630.77777777778,28154.4183006536
"60201",1860,1876.65,15223.7131578947
"60221",1464,1527.66666666667,14993.5294117647
"60263",2124,2246.44444444444,21117.908496732
"60301",1860,1876.65,15223.7131578947
"60900",2112,1985.55555555556,30914.1437908497
"61001",6,18.6666666666667,105.515151515152
"61002",27,20.2307692307692,139.358974358974
"61003",44,38.65,1261.29210526316
"61004",4,20.0769230769231,243.24358974359
"61005",24,24.0588235294118,256.558823529412
"61006",168,113.842105263158,4691.80701754386
"61007",134,143.25,3653.25
"61008",72,210.777777777778,21727.0065359477
"61009",84,203.47619047619,17435.2619047619
"61010",218,218,6164.22222222222
"61011",167,238.777777777778,6666.41830065359
"61012",125,217.8,24275.5368421053
"61013",400,294,10536.5882352941
"61014",668,446,52901.7894736842
"61015",262,274.894736842105,10544.3216374269
"61016",354,323,23385.3333333333
"61017",369,376.9,35195.0421052632
"61018",193,310.65,43936.7657894737
"61019",68,238.95,19836.2605263158
"61020",128,197.863636363636,9743.55194805195
"61021",531,405.1,40602.2
"61022",283,362.157894736842,44046.8070175439
"61023",479,458.6,9814.88421052632
"61024",546,539.4,4172.77894736842
"61025",453,389.6,22114.1473684211
"61026",308,283.55,22350.1552631579
"61027",519,478.45,19800.5763157895
"61028",534,389.85,60248.9763157895
"61029",477,479.727272727273,1993.35064935065
"61030",403,416.6,1420.67368421053
"61031",418,449.3,2291.8
"61032",514,445.75,1186.51315789474
"61033",415,423.35,1824.34473684211
"61034",478,500.263157894737,3305.98245614035
"61035",405,361.6,14478.5684210526
"61036",430,441.55,1155.83947368421
"61037",139,192.6,6886.67368421053
"61038",429,414.4,1381.30526315789
"61039",399,405.95,1120.47105263158
"61040",169,268.090909090909,10190.7532467532
"61041",424,402.666666666667,3630.70588235294
"61042",176,244.421052631579,10123.3684210526
"61043",238,354.15,7907.81842105263
"61044",361,404.190476190476,1220.8619047619
"61045",601,541.157894736842,5858.02923976608
"61046",407,474.15,8787.50263157895
"61047",209,223.8,10069.9578947368
"61048",314,287.421052631579,13540.1461988304
"61049",314,327.238095238095,12670.9904761905
"61050",385,370.052631578947,11585.3859649123
"61051",244,224.315789473684,7925.22807017544
"61052",270,403.285714285714,12177.1142857143
"61053",275,311.45,16055.8394736842
"61054",199,215.95,6206.36578947368
"61055",562,423.842105263158,9854.69590643275
"61056",524,466.052631578947,10069.2748538012
"61057",486,453.4,8716.35789473684
"61058",449,429.473684210526,10255.7076023392
"61059",505,533.052631578947,2647.49707602339
"61060",544,513.277777777778,3925.27124183007
"61061",178,293.6,17097.3052631579
"61062",503,471.45,2880.68157894737
"61063",206,351.7,19445.3789473684
"61064",181,171.2,3649.11578947368
"61065",86,118.590909090909,2280.15800865801
"61066",214,178.095238095238,5837.09047619048
"61067",131,169.45,5615.94473684211
"61068",106,144.95,3447.94473684211
"61069",112,117.52380952381,1156.6619047619
"61070",127,206.55,9426.26052631579
"61071",102,169.95,14475.2078947368
"61072",156,182.571428571429,17584.3571428571
"61073",542,533.8,14787.2210526316
"61074",394,360.55,18347.3131578947
"61075",214,256.631578947368,21222.4678362573
"61076",539,386,8621.66666666667
"61077",411,485.619047619048,14096.7476190476
"61078",436,508.5,16335.7368421053
"61079",189,255.6,11692.8842105263
"61080",222,308.526315789474,14091.2631578947
"61081",624,607.421052631579,6454.25730994152
"61082",625,538.380952380952,14488.5476190476
"61083",722,614.2,4066.69473684211
"61084",584,602.947368421053,12383.3859649123
"61085",624,595.9,8484.2
"61086",471,461.904761904762,23054.4904761905
"61087",612,594.35,8442.02894736842
"61088",573,495.571428571429,16607.0571428571
"61089",330,322.5,38866.8947368421
"61090",193,246.888888888889,19831.045751634
"61091",100,245.35,27689.1868421053
"61092",315,354.473684210526,24694.9298245614
"61093",315,348.666666666667,27225.2333333333
"61094",203,190.857142857143,12146.0285714286
"61095",79,100.714285714286,1691.81428571429
"61096",89,107.666666666667,654.833333333333
"61097",266,271.9,21890.2
"61098",533,454.842105263158,12608.4736842105
"61099",449,378.095238095238,26050.5904761905
"61100",517,523.238095238095,7665.29047619048
"61101",563,504.809523809524,9374.0619047619
"61102",355,359.05,22152.4710526316
"61103",355,283.285714285714,27433.4142857143
"61104",578,555.190476190476,5143.2619047619
"61105",361,245.761904761905,35046.1904761905
"61106",686,493.761904761905,46770.2904761905
"61107",472,319.25,35780.4078947368
"61108",371,255.47619047619,37309.2619047619
"61109",132,244.142857142857,34361.0285714286
"61110",481,377.842105263158,10269.6959064327
"61111",547,563.05,1890.05
"61112",132,163.428571428571,25766.3571428571
"61113",167,185.15,7472.45
"61114",203,237.1,15265.5684210526
"61120",71,204.05,13892.9973684211
"61121",583,544.761904761905,8319.99047619048
"61123",479,483.9,5674.2
"61127",519,478.45,19800.5763157895
"61136",430,441.55,1155.83947368421
"61146",407,474.15,8787.50263157895
"61154",199,215.95,6206.36578947368
"61169",112,119.318181818182,1172.41774891775
"61182",625,568.954545454545,11198.3311688312
"61199",473,433.2,13441.5368421053
"61206",686,491.55,49123.7342105263
"61207",134,143.25,3653.25
"61210",218,218,6164.22222222222
"61212",125,217.8,24275.5368421053
"61301",550,524.380952380952,5069.54761904762
"62016",1,5.17647058823529,49.6544117647059
"62901",243,655.205882352941,172834.699767036
"62902",243,655.205882352941,172834.699767036
"62903",327,819.76,81282.7701010101
"62904",248,826.401960784314,79801.0348476024
"63001",6,8.85714285714286,40.5934065934066
"63002",4,5.72222222222222,17.1535947712418
"63003",5,8.46153846153846,23.9358974358974
"63004",18,15.0555555555556,43.8202614379085
"63005",13,18.75,77.8
"63006",40,42.1764705882353,116.404411764706
"63007",5,4.875,5.71666666666667
"63008",10,8.5,12.6176470588235
"63009",18,14.2105263157895,28.0643274853801
"63010",23,24.7777777777778,43.8300653594771
"63011",25,27.7058823529412,85.0955882352941
"63012",78,70.1578947368421,645.362573099415
"63013",35,43.6666666666667,155.176470588235
"63014",189,198.388888888889,762.957516339869
"63015",237,216.105263157895,1098.21052631579
"63016",273,269.705882352941,1730.59558823529
"63017",141,150.882352941176,1489.61029411765
"63018",286,283.555555555556,5398.73202614379
"63019",856,798.611111111111,83178.7222222222
"63020",830,759.263157894737,78913.8713450292
"63021",836,825.5,33505.2105263158
"63022",761,719.111111111111,56083.8692810458
"63023",15,20.5263157894737,35.4853801169591
"63024",72,75.8947368421053,778.988304093567
"63025",107,104,477.294117647059
"63026",220,245.555555555556,1289.20261437908
"63027",298,359.944444444444,9282.99673202614
"63028",440,447.055555555556,30376.2908496732
"63029",5,4.52941176470588,2.63970588235294
"63030",942,1002,35436.625
"63031",1159,785.666666666667,75383.8823529412
"63101",8,8.07692307692308,39.2435897435897
"63106",40,42.1764705882353,116.404411764706
"63107",7,5.41176470588235,4.00735294117647
"63108",10,8.5,12.6176470588235
"63109",18,12.9473684210526,24.2748538011696
"63116",339,326.888888888889,4595.16339869281
"63118",288,300.352941176471,6009.36764705882
"63119",381,509.5,53149.2058823529
"63121",836,815.055555555556,32887.7026143791
"63123",15,20.5263157894737,35.4853801169591
"63126",220,243.526315789474,1295.81871345029
"63129",5,4.5625,2.79583333333333
"63202",11,7.5625,14.1291666666667
"63203",20,16.4117647058824,66.1323529411765
"63204",7,12.8333333333333,48.5
"63205",8,12.5555555555556,32.0261437908497
"63206",34,38.0526315789474,109.719298245614
"63207",89,87.9444444444444,784.996732026144
"63208",7,6.58823529411765,16.3823529411765
"63210",34,39,321.647058823529
"63211",13,13.6111111111111,15.1928104575163
"63212",99,94.2777777777778,651.035947712418
"63213",44,40,114.222222222222
"63214",131,112.111111111111,843.869281045752
"63215",172,147.555555555556,1336.61437908497
"63216",192,202.166666666667,777.441176470588
"63217",257,284.157894736842,3121.2514619883
"63218",325,311.777777777778,4617.9477124183
"63219",286,309.176470588235,4777.15441176471
"63220",960,766,48441
"63221",680,602.647058823529,52053.2426470588
"63222",883,664.111111111111,25947.1633986928
"63223",16,15.8823529411765,26.1102941176471
"63224",49,50.55,525.418421052632
"63225",134,147.888888888889,1352.1045751634
"63226",242,222.526315789474,597.263157894737
"63227",368,409.388888888889,22934.9575163399
"63228",960,833.947368421053,59116.3859649123
"63229",5,4.66666666666667,3.23809523809524
"63230",9,9.33333333333333,16.2352941176471
"63231",29,37.1176470588235,319.360294117647
"63232",122,118.611111111111,436.957516339869
"63233",208,203.45,767.83947368421
"63234",343,483.611111111111,39550.4869281046
"63301",925,867.111111111111,22685.1633986928
"63302",343,382.647058823529,18950.2426470588
"63303",169,167.647058823529,562.867647058824
"63304",110,95.5555555555556,556.02614379085
"63305",70,61.2777777777778,684.918300653595
"63306",4,5.36842105263158,3.69005847953216
"63307",659,741.277777777778,22887.3888888889
"63308",732,785.578947368421,97596.9239766082
"63309",288,322,16989.1764705882
"63310",273,258.388888888889,1137.78104575163
"63311",13,13.6111111111111,15.1928104575163
"63312",44,42,85.7777777777778
"63313",18,18.1052631578947,21.6549707602339
"63314",131,112.111111111111,843.869281045752
"63315",75,81.2777777777778,721.271241830065
"63316",47,49.9473684210526,396.941520467836
"63317",17,14.0588235294118,31.8088235294118
"63318",104,136.611111111111,1262.01633986928
"63319",11,11.0555555555556,11.3496732026144
"63329",2,4.5,3.34615384615385
"63419",16,10.6470588235294,16.1176470588235
"63900",102,87.6111111111111,943.31045751634
"63902",8,10.7222222222222,11.7418300653595
"63903",8,7.14285714285714,15.0549450549451
"63904",126,153,1393.75
"63905",21,14.8333333333333,35.3235294117647
"63906",894,771.315789473684,99917.0058479532
"63907",715,810.315789473684,48344.8947368421
"63908",1193,816.611111111111,55983.545751634
"63909",488,614.117647058824,79090.7352941177
"63910",1063,769.235294117647,74289.8161764706
"63911",1002,846.055555555556,15038.6437908497
"63912",889,771.823529411765,22906.2794117647
"63913",10,13.9444444444444,25.1143790849673
"63914",16,12.1764705882353,43.0294117647059
"63915",16,9.73684210526316,16.7602339181287
"63916",15,21.7647058823529,31.4411764705882
"63917",1204,956.647058823529,50989.7426470588
"64001",393,381.5,1262.68421052632
"64002",319,299.4,323.410526315789
"64003",441,452.272727272727,597.160173160173
"64004",481,491.35,4833.50263157895
"64005",589,566.809523809524,466.661904761905
"64006",617,615.380952380952,218.747619047619
"64007",329,349.086956521739,5356.08300395257
